User_ID,Product_ID,Category,Price (Rs.),Discount (%),Final_Price(Rs.),Payment_Method,Purchase_Date,Year,Month,Day
U2868,P3437,3,207.86,10,0.3690546513759599,UBL Omni,2024-04-02,2024,4,2
U1192,P1727,2,209.91,50,0.20178029454301025,Cash on Delivery,2024-08-18,2024,8,18
U2420,P594,1,56.11,20,0.07944106084370481,JazzCash,2024-04-09,2024,4,9
U420,P815,1,131.99,50,0.12244108121320758,JazzCash,2024-09-26,2024,9,26
U2347,P758,6,63.98,25,0.08573523720285987,UBL Omni,2024-08-26,2024,8,26
U2423,P2042,5,420.31,50,0.41608783329598925,Debit Card,2024-03-04,2024,3,4
U967,P2277,6,182.16,0,0.3590532255107653,UBL Omni,2024-11-12,2024,11,12
U1038,P1751,1,66.29,50,0.055527264579471616,JazzCash,2024-09-16,2024,9,16
U96,P1869,0,301.06,5,0.570590511885605,Easypaisa,2024-09-11,2024,9,11
U813,P1242,4,350.61,10,0.6307620230990163,Debit Card,2024-06-03,2024,6,3
U3040,P88,3,32.78,30,0.03475037174342574,UBL Omni,2024-05-30,2024,5,30
U2909,P3296,5,152.63,30,0.20563013056851287,Debit Card,2024-07-16,2024,7,16
U2282,P1747,2,473.74,15,0.8082415008249649,UBL Omni,2024-04-05,2024,4,5
U2964,P1408,4,327.6,30,0.4551158006233068,UBL Omni,2024-10-02,2024,10,2
U283,P2491,1,243.06,10,0.43358523618438477,JazzCash,2024-08-03,2024,8,3
U507,P1321,0,407.75,25,0.6109221273908705,Easypaisa,2024-03-30,2024,3,30
U927,P2490,3,41.41,20,0.05548652557391075,Cash on Delivery,2024-06-18,2024,6,18
U1005,P1999,5,61.67,15,0.09477929643737397,Easypaisa,2024-02-04,2024,2,4
U3583,P742,4,31.08,15,0.04181858920823743,JazzCash,2024-07-23,2024,7,23
U2597,P1888,5,17.86,20,0.017110382335567186,JazzCash,2024-02-08,2024,2,8
U1166,P957,6,379.45,0,0.7609231458660095,JazzCash,2024-10-21,2024,10,21
U2021,P2397,2,92.61,50,0.08231316073574643,JazzCash,2024-03-19,2024,3,19
U1031,P2496,2,162.98,5,0.30338337441183066,Easypaisa,2024-02-21,2024,2,21
U2060,P1532,5,39.88,5,0.06518240889739882,UBL Omni,2024-06-09,2024,6,9
U2998,P2648,1,94.05,25,0.13168883547552607,Debit Card,2024-05-20,2024,5,20
U2801,P789,6,486.64,10,0.880145845639908,Debit Card,2024-10-01,2024,10,1
U765,P3064,0,210.68,30,0.2884117898682093,JazzCash,2024-04-06,2024,4,6
U3462,P2980,0,16.99,0,0.02261014808628521,Debit Card,2024-11-03,2024,11,3
U1198,P2167,6,253.19,5,0.47795001324017683,Debit Card,2024-05-23,2024,5,23
U920,P2365,1,221.69,5,0.41700446092110893,UBL Omni,2024-07-25,2024,7,25
U1164,P524,0,60.84,10,0.09954576008799626,UBL Omni,2024-04-06,2024,4,6
U1815,P1822,5,185.53,15,0.30922942170981604,JazzCash,2024-08-15,2024,8,15
U3282,P2518,0,207.06,30,0.2832379361619783,Easypaisa,2024-01-18,2024,1,18
U2494,P2431,3,450.48,5,0.85973560385391,Debit Card,2024-11-07,2024,11,7
U3436,P1665,1,225.18,30,0.309086835190353,JazzCash,2024-05-07,2024,5,7
U569,P845,0,218.86,10,0.38922045912859266,Cash on Delivery,2024-03-24,2024,3,24
U3455,P739,4,279.35,5,0.5285682276495631,Cash on Delivery,2024-04-15,2024,4,15
U3634,P2887,1,313.29,15,0.5304422219053634,Debit Card,2024-04-16,2024,4,16
U2215,P1039,4,132.48,20,0.20387835332939527,JazzCash,2024-05-01,2024,5,1
U323,P3554,5,376.39,10,0.6780192695496304,UBL Omni,2024-02-07,2024,2,7
U3296,P2359,3,203.98,10,0.36194569490558737,Cash on Delivery,2024-04-28,2024,4,28
U1370,P484,4,279.37,0,0.5570651620393947,JazzCash,2024-08-25,2024,8,25
U3626,P3645,3,459.61,10,0.8305868453751044,Debit Card,2024-06-01,2024,6,1
U1607,P2837,2,435.14,15,0.7414091622023508,Debit Card,2024-10-27,2024,10,27
U3062,P1761,6,401.08,5,0.7641415273053185,Cash on Delivery,2024-02-05,2024,2,5
U2538,P2011,0,127.78,0,0.24828386939074823,JazzCash,2024-06-01,2024,6,1
U3009,P1302,1,46.81,20,0.06428615077505959,Cash on Delivery,2024-02-29,2024,2,29
U196,P812,1,143.21,5,0.2651294481901697,UBL Omni,2024-01-15,2024,1,15
U3180,P2108,4,275.42,10,0.4929215977837981,Cash on Delivery,2024-02-28,2024,2,28
U1942,P1514,3,199.16,15,0.33283767543234266,Debit Card,2024-03-20,2024,3,20
U404,P1661,6,12.1,20,0.007720041553785672,JazzCash,2024-03-23,2024,3,23
U586,P1036,6,246.81,5,0.46560609455523194,UBL Omni,2024-09-29,2024,9,29
U3072,P3502,4,143.25,20,0.22143686472613205,JazzCash,2024-07-15,2024,7,15
U51,P198,5,251.13,0,0.49954168618744016,Cash on Delivery,2024-10-09,2024,10,9
U1536,P3493,6,248.35,0,0.4938789644144787,Debit Card,2024-06-25,2024,6,25
U930,P1821,0,13.43,10,0.012629091723871022,UBL Omni,2024-03-31,2024,3,31
U436,P709,1,191.29,25,0.28024361925325403,Cash on Delivery,2024-02-28,2024,2,28
U1222,P1862,6,38.62,50,0.027335872731346626,UBL Omni,2024-04-30,2024,4,30
U3510,P1776,1,244.37,0,0.4857719023078647,Easypaisa,2024-10-25,2024,10,25
U3615,P465,3,427.8,20,0.685128226020003,UBL Omni,2024-08-11,2024,8,11
U1952,P93,1,460.93,20,0.7391074083881614,UBL Omni,2024-04-20,2024,4,20
U2195,P774,2,250.45,10,0.4471513250361559,Easypaisa,2024-10-20,2024,10,20
U1260,P1028,3,158.88,5,0.29545963783024054,Easypaisa,2024-09-27,2024,9,27
U594,P2363,1,46.41,0,0.08253722526633124,UBL Omni,2024-06-13,2024,6,13
U270,P169,1,89.73,0,0.17077791131118492,UBL Omni,2024-02-14,2024,2,14
U73,P2500,3,55.31,30,0.0668730776281751,JazzCash,2024-11-15,2024,11,15
U3209,P1620,1,457.69,20,0.733831707168028,Easypaisa,2024-06-13,2024,6,13
U1961,P1667,3,443.94,5,0.8470657731244782,Cash on Delivery,2024-05-11,2024,5,11
U2747,P3321,1,428.85,15,0.7305114782148169,Cash on Delivery,2024-10-23,2024,10,23
U16,P1444,4,317.67,20,0.5056729065243518,Easypaisa,2024-02-10,2024,2,10
U1528,P3165,4,95.11,20,0.14299390951866867,Cash on Delivery,2024-09-21,2024,9,21
U1960,P3556,3,481.88,15,0.8223371967490275,Debit Card,2024-05-30,2024,5,30
U2650,P2778,6,315.16,10,0.5657629397266414,UBL Omni,2024-10-17,2024,10,17
U142,P3022,3,30.54,25,0.034668893732303994,Debit Card,2024-05-04,2024,5,4
U1888,P1559,2,273.34,15,0.4612673904629988,Debit Card,2024-06-06,2024,6,6
U830,P1493,3,249.64,10,0.445664351333184,JazzCash,2024-10-16,2024,10,16
U791,P2582,6,214.85,25,0.31623653066628643,UBL Omni,2024-03-12,2024,3,12
U3003,P1523,2,123.37,25,0.17648137208970732,UBL Omni,2024-06-26,2024,6,26
U10,P1790,6,366.94,20,0.5859491169820545,Cash on Delivery,2024-09-08,2024,9,8
U1266,P3329,2,60.45,20,0.0865092783085165,JazzCash,2024-04-23,2024,4,23
U1443,P1252,3,186.96,20,0.29266901594932065,UBL Omni,2024-08-06,2024,8,6
U1547,P3046,1,485.4,20,0.7789908948322573,UBL Omni,2024-11-02,2024,11,2
U2251,P2604,3,411.94,0,0.8271036603996498,Cash on Delivery,2024-05-22,2024,5,22
U2067,P1136,0,468.38,25,0.7035422565335181,Debit Card,2024-08-02,2024,8,2
U364,P1588,1,270.41,5,0.511274519788972,JazzCash,2024-07-21,2024,7,21
U1501,P1526,4,446.21,30,0.6242437822092765,JazzCash,2024-05-30,2024,5,30
U115,P1157,0,281.71,0,0.561831625690017,Easypaisa,2024-05-19,2024,5,19
U2659,P217,0,135.22,25,0.1945694905587355,JazzCash,2024-01-19,2024,1,19
U1704,P2271,4,254.11,25,0.37620434685189336,UBL Omni,2024-01-31,2024,1,31
U1758,P1360,5,486.15,5,0.928747479274031,Easypaisa,2024-06-25,2024,6,25
U1259,P2989,6,178.5,25,0.26070926608681483,Cash on Delivery,2024-11-15,2024,11,15
U2527,P908,4,286.5,10,0.513229992055894,Debit Card,2024-04-03,2024,4,3
U1951,P2497,3,304.33,50,0.29794471716945387,UBL Omni,2024-01-01,2024,1,1
U2858,P2662,6,219.48,25,0.32330474813109816,Debit Card,2024-07-18,2024,7,18
U881,P251,3,252.82,5,0.4772370806428615,Debit Card,2024-04-06,2024,4,6
U777,P2779,2,470.95,20,0.7554437496180719,UBL Omni,2024-01-02,2024,1,2
U3595,P788,3,388.03,5,0.7388833438575765,Easypaisa,2024-07-07,2024,7,7
U3055,P862,5,460.68,5,0.8794736520481535,JazzCash,2024-05-31,2024,5,31
U3113,P2841,0,353.92,20,0.5647444645876195,Cash on Delivery,2024-03-29,2024,3,29
U1307,P901,6,340.26,5,0.6464465402399528,Easypaisa,2024-01-09,2024,1,9
U894,P1505,2,481.77,10,0.8712036339192961,UBL Omni,2024-09-03,2024,9,3
U2051,P587,2,117.74,20,0.17986270955125988,Easypaisa,2024-06-28,2024,6,28
U2791,P915,5,306.61,50,0.30028720998920416,Debit Card,2024-10-10,2024,10,10
U1196,P1953,4,204.93,50,0.19672865785346183,Debit Card,2024-04-24,2024,4,24
U406,P414,0,491.98,5,0.9400321838143932,Cash on Delivery,2024-01-16,2024,1,16
U2058,P2763,2,60.17,15,0.09217200008147802,Cash on Delivery,2024-09-29,2024,9,29
U349,P200,5,258.5,20,0.4092436803617624,Easypaisa,2024-04-26,2024,4,26
U947,P3263,6,138.83,10,0.24251930010388448,Easypaisa,2024-06-18,2024,6,18
U3248,P2962,4,426.03,15,0.7256431670502924,Easypaisa,2024-10-01,2024,10,1
U1091,P478,1,31.73,5,0.04939604424256004,Cash on Delivery,2024-09-29,2024,9,29
U3202,P2904,0,78.87,5,0.14063104719613798,Debit Card,2024-06-25,2024,6,25
U3140,P3524,4,374.41,20,0.598130079644756,Debit Card,2024-06-27,2024,6,27
U2160,P165,0,174.43,30,0.2367139918114599,UBL Omni,2024-06-14,2024,6,14
U3421,P1356,4,164.41,20,0.2559224329334121,Easypaisa,2024-03-02,2024,3,2
U2390,P3400,5,475.29,25,0.714114028476565,Cash on Delivery,2024-03-07,2024,3,7
U300,P2237,4,175.5,25,0.25610575845843603,UBL Omni,2024-11-04,2024,11,4
U2589,P111,0,291.45,15,0.49261605524209157,UBL Omni,2024-09-12,2024,9,12
U514,P735,6,71.02,50,0.060334467235654776,Cash on Delivery,2024-11-17,2024,11,17
U2465,P194,5,39.82,5,0.0650601918807162,Easypaisa,2024-04-10,2024,4,10
U908,P233,6,228.46,5,0.43010205120892997,Debit Card,2024-03-19,2024,3,19
U1113,P1195,4,114.99,5,0.21051881123581775,UBL Omni,2024-04-08,2024,4,8
U2181,P1471,4,177.35,20,0.2770048683111645,UBL Omni,2024-03-02,2024,3,2
U3,P2393,3,422.68,50,0.41849143462408084,JazzCash,2024-06-11,2024,6,11
U1739,P1261,6,401.54,10,0.72413582384454,Debit Card,2024-09-14,2024,9,14
U745,P2046,4,426.84,15,0.7270282932393621,Easypaisa,2024-01-11,2024,1,11
U460,P3455,3,442.46,0,0.8892713828855439,Easypaisa,2024-11-05,2024,11,5
U3246,P1886,2,32.57,15,0.04438514655857251,Debit Card,2024-05-18,2024,5,18
U1568,P662,5,75.21,15,0.11822459413765711,UBL Omni,2024-07-28,2024,7,28
U3387,P2605,3,260.66,30,0.3596643105941784,Cash on Delivery,2024-09-29,2024,9,29
U895,P2100,4,480.8,25,0.7225266331248855,Easypaisa,2024-11-05,2024,11,5
U650,P1919,5,292.11,30,0.40451795571670096,JazzCash,2024-02-01,2024,2,1
U2482,P69,5,333.98,30,0.46422096836616217,Easypaisa,2024-05-20,2024,5,20
U877,P630,3,25.28,5,0.03692990854093252,Easypaisa,2024-08-30,2024,8,30
U3385,P3551,5,400.48,5,0.7629804656468336,Easypaisa,2024-02-17,2024,2,17
U179,P2379,1,121.91,5,0.22390157456256496,Cash on Delivery,2024-04-08,2024,4,8
U838,P1754,2,148.98,50,0.13973478907379872,Debit Card,2024-05-22,2024,5,22
U1887,P2405,2,40.21,10,0.061719593424724495,Debit Card,2024-04-20,2024,4,20
U3511,P1125,4,258.78,15,0.43604994602081765,Easypaisa,2024-04-02,2024,4,2
U2555,P3285,0,134.41,20,0.207035626260363,UBL Omni,2024-05-07,2024,5,7
U2826,P1582,6,276.12,20,0.43796467928217875,Easypaisa,2024-03-09,2024,3,9
U1563,P3547,5,299.44,25,0.4454606563053796,Debit Card,2024-08-30,2024,8,30
U2995,P843,6,11.54,25,0.005621982767400649,UBL Omni,2024-05-07,2024,5,7
U752,P750,3,223.89,0,0.4440551606135294,Cash on Delivery,2024-06-13,2024,6,13
U2651,P1579,3,369.36,10,0.6651253742896137,UBL Omni,2024-09-23,2024,9,23
U1921,P3119,2,343.71,50,0.3380522681441346,Cash on Delivery,2024-03-05,2024,3,5
U326,P1375,2,311.9,0,0.6233271545841567,JazzCash,2024-03-10,2024,3,10
U1353,P3325,3,243.29,25,0.35968468009695886,Easypaisa,2024-10-17,2024,10,17
U3047,P321,5,82.55,20,0.12252255922432935,UBL Omni,2024-09-15,2024,9,15
U750,P2026,5,484.14,25,0.7276393783227753,Easypaisa,2024-11-21,2024,11,21
U2343,P2667,2,410.07,20,0.6562442710773431,Cash on Delivery,2024-01-30,2024,1,30
U1755,P367,3,57.23,5,0.0987513494795592,Debit Card,2024-06-30,2024,6,30
U2236,P1760,2,421.76,50,0.4175544374961807,UBL Omni,2024-03-21,2024,3,21
U2410,P2410,1,31.08,50,0.01965657018312183,UBL Omni,2024-10-11,2024,10,11
U1345,P1987,0,99.36,5,0.18027009960686863,Easypaisa,2024-08-16,2024,8,16
U1118,P1658,5,324.68,25,0.4840201250687471,Debit Card,2024-02-03,2024,2,3
U2734,P1068,2,129.34,15,0.21194467643044834,Cash on Delivery,2024-08-30,2024,8,30
U1879,P1844,6,264.94,15,0.4467235654777667,Cash on Delivery,2024-06-01,2024,6,1
U418,P3494,2,217.91,10,0.38748905139225553,UBL Omni,2024-03-25,2024,3,25
U3393,P2931,2,460.68,10,0.8325423176420265,UBL Omni,2024-02-07,2024,2,7
U184,P1071,4,407.72,5,0.7769743140569939,JazzCash,2024-09-09,2024,9,9
U1109,P442,2,190.47,20,0.2983928462306235,JazzCash,2024-04-11,2024,4,11
U1156,P1879,1,198.11,50,0.18978265740533276,UBL Omni,2024-07-22,2024,7,22
U288,P480,2,327.53,0,0.6551646874299799,JazzCash,2024-02-19,2024,2,19
U3448,P3495,2,44.95,5,0.07498013973478908,JazzCash,2024-08-14,2024,8,14
U3150,P2453,0,22.77,50,0.011182857026459986,UBL Omni,2024-06-20,2024,6,20
U1194,P311,5,365.32,5,0.6949259568573932,JazzCash,2024-09-06,2024,9,6
U681,P615,1,22.47,50,0.01087731448475343,JazzCash,2024-06-27,2024,6,27
U2479,P2886,2,59.22,10,0.09657181268205244,UBL Omni,2024-04-27,2024,4,27
U3206,P1958,4,207.33,20,0.3258509359786528,Cash on Delivery,2024-08-10,2024,8,10
U2478,P1415,5,481.53,25,0.7236469557778095,JazzCash,2024-08-21,2024,8,21
U2337,P3122,5,230.09,15,0.38638909824211193,UBL Omni,2024-01-11,2024,1,11
U3376,P2514,0,14.65,15,0.013362393823966758,Easypaisa,2024-09-21,2024,9,21
U3119,P2246,0,327.53,30,0.4550139531094046,UBL Omni,2024-02-01,2024,2,1
U1807,P1049,5,346.81,15,0.5884749353268288,Cash on Delivery,2024-04-11,2024,4,11
U1797,P1624,0,71.51,5,0.126372395249832,Debit Card,2024-11-15,2024,11,15
U2484,P2880,4,208.82,0,0.41335831992341066,Cash on Delivery,2024-04-13,2024,4,13
U3535,P1955,6,61.84,50,0.050984865459434134,Easypaisa,2024-04-19,2024,4,19
U3297,P1922,0,471.41,25,0.7081865031674578,Cash on Delivery,2024-05-20,2024,5,20
U165,P2846,0,352.62,0,0.7062717699060967,UBL Omni,2024-04-27,2024,4,27
U1660,P3347,3,286.47,25,0.42564113010001425,JazzCash,2024-06-04,2024,6,4
U480,P2461,6,403.23,5,0.7682969058725277,JazzCash,2024-11-03,2024,11,3
U3027,P3529,1,353.97,0,0.7090216527814558,Debit Card,2024-01-21,2024,1,21
U1637,P431,4,95.92,25,0.13454056586478727,Debit Card,2024-04-19,2024,4,19
U1959,P1003,2,276.74,0,0.5517079828081397,Debit Card,2024-06-18,2024,6,18
U534,P1362,1,490.71,5,0.9375674739779604,Debit Card,2024-03-10,2024,3,10
U2257,P303,5,484.56,0,0.9750269895911842,JazzCash,2024-10-21,2024,10,21
U279,P3315,6,323.5,5,0.6139979223107165,Cash on Delivery,2024-05-24,2024,5,24
U1264,P2552,2,320.98,10,0.5764365591835904,Debit Card,2024-01-02,2024,1,2
U2765,P1759,6,168.44,0,0.33110626769600554,Debit Card,2024-10-26,2024,10,26
U2354,P1231,3,16.08,30,0.01093842299309474,UBL Omni,2024-03-15,2024,3,15
U3449,P880,2,370.12,10,0.6665308699814638,Cash on Delivery,2024-01-14,2024,1,14
U3287,P124,5,320.09,0,0.6400097773613347,JazzCash,2024-03-15,2024,3,15
U645,P1188,1,256.64,10,0.45849713808485937,UBL Omni,2024-08-29,2024,8,29
U3016,P2210,6,499.0,50,0.4962214572342289,Easypaisa,2024-03-12,2024,3,12
U2434,P1926,3,285.03,25,0.4234412237997271,Debit Card,2024-07-29,2024,7,29
U545,P2579,1,221.52,30,0.30385187297578065,Cash on Delivery,2024-11-08,2024,11,8
U3178,P3311,6,469.41,5,0.8963599698531359,Cash on Delivery,2024-10-19,2024,10,19
U2773,P1354,2,289.27,15,0.48884769722771065,Cash on Delivery,2024-04-15,2024,4,15
U2670,P2984,5,220.37,20,0.34711669688142915,JazzCash,2024-02-05,2024,2,5
U2542,P2047,6,328.31,10,0.5898804310186789,UBL Omni,2024-08-30,2024,8,30
U378,P2600,3,267.4,5,0.505448841993767,Cash on Delivery,2024-04-19,2024,4,19
U361,P1753,1,286.12,30,0.3959627645489174,Easypaisa,2024-10-19,2024,10,19
U1026,P2014,0,45.8,25,0.05797160491312407,Debit Card,2024-09-17,2024,9,17
U1777,P1663,6,493.29,25,0.7416128572301551,Debit Card,2024-11-17,2024,11,17
U1713,P3513,6,317.61,0,0.6349581406717864,Debit Card,2024-06-30,2024,6,30
U2772,P2807,1,181.69,10,0.3210844723280305,Debit Card,2024-02-09,2024,2,9
U1434,P2790,3,384.61,0,0.7714338093007151,JazzCash,2024-02-29,2024,2,29
U3121,P694,2,350.58,0,0.7021163913388875,UBL Omni,2024-09-10,2024,9,10
U616,P131,3,413.4,30,0.5774550343226122,Debit Card,2024-06-20,2024,6,20
U2520,P3239,1,486.05,50,0.4830423889352861,UBL Omni,2024-09-14,2024,9,14
U2191,P253,2,222.11,50,0.21422606074185732,UBL Omni,2024-02-27,2024,2,27
U2658,P466,5,178.61,0,0.35182205202371014,Debit Card,2024-10-03,2024,10,3
U2329,P1586,3,30.69,10,0.04426292954188989,Debit Card,2024-01-01,2024,1,1
U635,P1266,5,108.02,20,0.16403560589086022,UBL Omni,2024-01-04,2024,1,4
U2545,P1868,5,415.39,15,0.7072087670339967,Cash on Delivery,2024-06-12,2024,6,12
U2708,P419,2,227.08,15,0.38117450553032006,UBL Omni,2024-02-13,2024,2,13
U3522,P604,0,269.81,5,0.5101134581304871,Debit Card,2024-04-06,2024,4,6
U630,P3647,2,118.28,15,0.19279734381683747,Debit Card,2024-04-04,2024,4,4
U3343,P1585,0,37.67,25,0.045546208217057425,JazzCash,2024-04-07,2024,4,7
U1314,P3368,2,244.73,50,0.23724359888375127,JazzCash,2024-09-02,2024,9,2
U2371,P2850,4,245.49,20,0.3880390279673273,JazzCash,2024-08-11,2024,8,11
U2919,P454,5,145.91,15,0.24062493634530382,Cash on Delivery,2024-05-02,2024,5,2
U211,P1871,6,12.32,10,0.010592141445827307,Cash on Delivery,2024-01-22,2024,1,22
U3097,P2031,2,469.76,20,0.7535086468539304,JazzCash,2024-11-20,2024,11,20
U511,P51,2,488.6,25,0.7344427922514412,Cash on Delivery,2024-04-13,2024,4,13
U669,P286,3,11.6,0,0.0116309860876296,Easypaisa,2024-03-26,2024,3,26
U3473,P412,0,436.53,0,0.8771922677367446,Easypaisa,2024-04-16,2024,4,16
U3651,P1495,5,342.35,10,0.6156274825331515,JazzCash,2024-05-10,2024,5,10
U151,P1274,0,208.23,50,0.20006925630945352,Debit Card,2024-03-22,2024,3,22
U3429,P3416,2,56.54,50,0.045586947222618295,Debit Card,2024-09-30,2024,9,30
U556,P1698,4,285.18,0,0.5688998431548287,Easypaisa,2024-05-24,2024,5,24
U555,P2894,3,159.29,0,0.3124681726519056,Cash on Delivery,2024-07-21,2024,7,21
U665,P1591,6,323.14,25,0.4816572627462164,JazzCash,2024-02-11,2024,2,11
U1411,P3384,6,444.27,10,0.8024565620353208,Cash on Delivery,2024-02-26,2024,2,26
U2037,P641,1,318.96,30,0.44279225144114237,Debit Card,2024-02-15,2024,2,15
U307,P3152,2,448.81,20,0.7193693601939177,UBL Omni,2024-07-23,2024,7,23
U806,P2761,5,284.81,0,0.5681461715519525,Cash on Delivery,2024-07-11,2024,7,11
U2394,P3447,6,196.34,5,0.3679343287230359,Easypaisa,2024-03-21,2024,3,21
U2028,P1389,2,450.07,15,0.7672580612307255,Cash on Delivery,2024-09-16,2024,9,16
U1495,P1289,6,92.41,50,0.08210946570794207,Easypaisa,2024-10-17,2024,10,17
U590,P2633,2,407.36,0,0.8177744281262096,JazzCash,2024-07-10,2024,7,10
U1933,P2688,5,496.79,5,0.9493410465850529,UBL Omni,2024-05-10,2024,5,10
U1395,P2603,2,166.11,0,0.3263601735481637,Cash on Delivery,2024-08-29,2024,8,29
U906,P1221,2,390.2,0,0.7828203613549793,Easypaisa,2024-02-02,2024,2,2
U1479,P814,3,167.97,50,0.15906544721243357,JazzCash,2024-09-22,2024,9,22
U563,P2571,6,121.26,0,0.2350029535779032,Cash on Delivery,2024-05-30,2024,5,30
U2190,P305,2,67.02,5,0.11769498706536576,JazzCash,2024-01-24,2024,1,24
U468,P2228,5,28.12,0,0.04528140468091174,UBL Omni,2024-03-17,2024,3,17
U1890,P3597,0,464.54,10,0.8396309046096185,Cash on Delivery,2024-03-28,2024,3,28
U2693,P3388,4,313.5,10,0.5627278838123562,Easypaisa,2024-03-21,2024,3,21
U546,P2650,5,316.1,5,0.5996985313588497,Cash on Delivery,2024-01-05,2024,1,5
U505,P3228,0,486.79,0,0.9795693887112217,JazzCash,2024-05-14,2024,5,14
U155,P3178,6,100.59,20,0.15191575173650013,JazzCash,2024-10-06,2024,10,6
U1973,P1603,6,31.79,0,0.052757012201332165,Debit Card,2024-08-20,2024,8,20
U2366,P770,2,313.85,0,0.627299207626342,UBL Omni,2024-11-07,2024,11,7
U873,P508,2,180.06,5,0.3364430774244801,Debit Card,2024-03-20,2024,3,20
U1407,P121,2,230.41,5,0.4338704092233108,Debit Card,2024-06-15,2024,6,15
U399,P2399,5,250.78,0,0.49882875359012485,JazzCash,2024-02-12,2024,2,12
U1029,P3192,0,257.18,5,0.48567005479396247,UBL Omni,2024-07-11,2024,7,11
U1576,P3276,3,277.17,30,0.38321145580836374,Debit Card,2024-01-02,2024,1,2
U1107,P626,4,460.89,10,0.8329293381948548,Debit Card,2024-05-18,2024,5,18
U640,P786,1,403.62,50,0.3990792984743243,JazzCash,2024-08-19,2024,8,19
U3565,P1209,5,76.89,15,0.1211374330352596,Debit Card,2024-03-21,2024,3,21
U1409,P2088,2,227.2,20,0.3582384453995478,UBL Omni,2024-10-04,2024,10,4
U28,P1293,6,252.68,0,0.502698959118408,JazzCash,2024-08-13,2024,8,13
U1303,P3601,0,462.11,30,0.6469150388039029,Cash on Delivery,2024-01-13,2024,1,13
U2674,P2483,0,115.08,15,0.18725683906055854,UBL Omni,2024-01-31,2024,1,31
U2844,P1481,5,375.09,5,0.7138492249404192,Debit Card,2024-10-26,2024,10,26
U254,P82,0,281.6,50,0.27480496201087734,Easypaisa,2024-04-29,2024,4,29
U215,P2684,0,493.7,20,0.7925162446784675,Cash on Delivery,2024-03-13,2024,3,13
U3606,P665,5,336.97,0,0.6743934980547126,Cash on Delivery,2024-04-07,2024,4,7
U3475,P2961,6,260.74,5,0.4925549467337503,Easypaisa,2024-09-20,2024,9,20
U1160,P613,3,339.21,25,0.5062228830994236,Cash on Delivery,2024-08-15,2024,8,15
U1071,P736,2,337.11,50,0.3313507017293708,Debit Card,2024-03-07,2024,3,7
U1261,P3274,3,70.49,15,0.11005642352270183,Debit Card,2024-01-24,2024,1,24
U2688,P3397,2,375.03,25,0.5609353675676777,Debit Card,2024-03-21,2024,3,21
U3631,P2073,2,353.93,0,0.708940174770334,Easypaisa,2024-07-31,2024,7,31
U2663,P2255,1,19.42,0,0.02755993726193144,JazzCash,2024-06-21,2024,6,21
U3464,P433,2,379.29,5,0.7219766565498137,Easypaisa,2024-03-07,2024,3,7
U2126,P3453,2,117.31,0,0.22695699997963054,Easypaisa,2024-10-18,2024,10,18
U2677,P247,2,115.88,25,0.16503371152710164,UBL Omni,2024-11-07,2024,11,7
U2280,P3173,0,112.45,0,0.21705742162833808,UBL Omni,2024-07-07,2024,7,7
U1830,P52,1,182.37,20,0.2851934084289003,Cash on Delivery,2024-06-13,2024,6,13
U1028,P2203,5,163.15,5,0.3037092864563176,JazzCash,2024-05-24,2024,5,24
U1344,P3624,5,439.88,5,0.8392235145540098,UBL Omni,2024-04-08,2024,4,8
U2840,P2101,0,367.33,50,0.36210865092783084,Debit Card,2024-03-27,2024,3,27
U2893,P969,3,196.1,15,0.32754160470942906,UBL Omni,2024-07-03,2024,7,3
U1252,P2923,2,441.14,15,0.7517976086203737,JazzCash,2024-05-02,2024,5,2
U1734,P1845,5,114.84,20,0.17513698490619847,Cash on Delivery,2024-06-17,2024,6,17
U102,P245,3,436.95,10,0.7890330597030127,UBL Omni,2024-10-18,2024,10,18
U1169,P2909,0,481.03,50,0.47790927423461593,UBL Omni,2024-11-03,2024,11,3
U1840,P769,2,90.01,30,0.11635059988185688,JazzCash,2024-07-15,2024,7,15
U1040,P3310,6,177.58,20,0.2773715193612124,Debit Card,2024-04-28,2024,4,28
U2590,P2925,4,196.14,25,0.2876377487625527,JazzCash,2024-07-12,2024,7,12
U1193,P1610,6,231.78,15,0.3893019371397144,UBL Omni,2024-02-18,2024,2,18
U290,P1464,1,256.82,15,0.4326686085592651,Debit Card,2024-05-06,2024,5,6
U1204,P2511,1,333.82,30,0.46397653433279695,Easypaisa,2024-10-02,2024,10,2
U1835,P1075,3,198.45,25,0.2911820422463488,Cash on Delivery,2024-05-23,2024,5,23
U1099,P1949,0,29.46,30,0.03000427759558389,Debit Card,2024-03-26,2024,3,26
U138,P714,2,387.81,20,0.6199661866253846,Cash on Delivery,2024-08-01,2024,8,1
U3554,P2193,5,495.55,5,0.9469374452569613,JazzCash,2024-03-17,2024,3,17
U1048,P1497,4,246.18,30,0.3390300042775956,Easypaisa,2024-09-05,2024,9,5
U647,P2531,2,486.2,30,0.6812580204917198,Easypaisa,2024-05-03,2024,5,3
U70,P3340,2,210.96,15,0.35326828672112115,Debit Card,2024-02-15,2024,2,15
U2795,P3282,2,254.32,0,0.5060395575743997,JazzCash,2024-07-27,2024,7,27
U883,P2509,3,477.51,30,0.6688733628012141,JazzCash,2024-02-02,2024,2,2
U1675,P1654,6,484.65,50,0.48159615423787505,UBL Omni,2024-10-02,2024,10,2
