InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Unnamed: 8,UserID
536409,90129F,RED GLASS TASSLE BAG CHARM,1,12/1/2025 11:45,590.0,17908.0,Pakistan,,U0497
536409,90210B,CLEAR ACRYLIC FACETED BANGLE,1,12/1/2025 11:45,590.0,17908.0,Pakistan,,U0498
536409,90199C,5 STRAND GLASS NECKLACE CRYSTAL,1,12/1/2025 11:45,1270.0,17908.0,Pakistan,,U0499
536409,21955,DOORMAT UNION JACK GUNS AND ROSES,1,12/1/2025 11:45,1590.0,17908.0,Pakistan,,U0500
536409,72802C,VANILLA SCENT CANDLE JEWELLED BOX,1,12/1/2025 11:45,850.0,17908.0,Pakistan,,U0501
536409,22109,FULL ENGLISH BREAKFAST PLATE,1,12/1/2025 11:45,750.0,17908.0,Pakistan,,U0502
536409,85116,BLACK CANDELABRA T-LIGHT HOLDER,5,12/1/2025 11:45,420.0,17908.0,Pakistan,,U0503
536409,22531,MAGIC DRAWING SLATE CIRCUS PARADE  ,1,12/1/2025 11:45,84.0,17908.0,Pakistan,,U0504
536409,21811,CHRISTMAS HANGING HEART WITH BELL,1,12/1/2025 11:45,250.0,17908.0,Pakistan,,U0505
536409,22183,CAKE STAND VICTORIAN FILIGREE MED,1,12/1/2025 11:45,1350.0,17908.0,Pakistan,,U0506
536409,21678,PAISLEY PATTERN  STICKERS,6,12/1/2025 11:45,170.0,17908.0,Pakistan,,U0507
536409,21676,FLOWERS  STICKERS,6,12/1/2025 11:45,170.0,17908.0,Pakistan,,U0508
536409,84625A,PINK NEW BAROQUECANDLESTICK CANDLE,1,12/1/2025 11:45,590.0,17908.0,Pakistan,,U0509
536409,84625C,BLUE NEW BAROQUE CANDLESTICK CANDLE,3,12/1/2025 11:45,590.0,17908.0,Pakistan,,U0510
536409,21931,JUMBO STORAGE BAG SUKI,2,12/1/2025 11:45,390.0,17908.0,Pakistan,,U0511
536409,85169B,BLACK LOVE BIRD CANDLE,12,12/1/2025 11:45,250.0,17908.0,Pakistan,,U0512
536409,16238,PARTY TIME PENCIL ERASERS,28,12/1/2025 11:45,42.0,17908.0,Pakistan,,U0513
536409,20668,DISCO BALL CHRISTMAS DECORATION,24,12/1/2025 11:45,24.0,17908.0,Pakistan,,U0514
536409,84906,PINK B'FLY C/COVER W BOBBLES,1,12/1/2025 11:45,1190.0,17908.0,Pakistan,,U0515
536409,21867,PINK UNION JACK  LUGGAGE TAG,1,12/1/2025 11:45,250.0,17908.0,Pakistan,,U0516
536409,22075,6 RIBBONS ELEGANT CHRISTMAS ,1,12/1/2025 11:45,330.0,17908.0,Pakistan,,U0517
536409,21866,UNION JACK FLAG LUGGAGE TAG,1,12/1/2025 11:45,250.0,17908.0,Pakistan,,U0518
536409,21326,AGED GLASS SILVER T-LIGHT HOLDER,12,12/1/2025 11:45,130.0,17908.0,Pakistan,,U0519
536409,21065,BOOM BOX SPEAKER GIRLS,1,12/1/2025 11:45,1190.0,17908.0,Pakistan,,U0520
536409,22074,6 RIBBONS SHIMMERING PINKS ,1,12/1/2025 11:45,330.0,17908.0,Pakistan,,U0521
536409,22900, SET 2 TEA TOWELS I LOVE LONDON ,1,12/1/2025 11:45,590.0,17908.0,Pakistan,,U0522
536409,20713,JUMBO BAG OWLS,1,12/1/2025 11:45,390.0,17908.0,Pakistan,,U0523
536409,20966,SANDWICH BATH SPONGE,2,12/1/2025 11:45,250.0,17908.0,Pakistan,,U0524
536409,21116,OWL DOORSTOP,1,12/1/2025 11:45,990.0,17908.0,Pakistan,,U0525
536409,90199C,5 STRAND GLASS NECKLACE CRYSTAL,2,12/1/2025 11:45,1270.0,17908.0,Pakistan,,U0526
536409,22633,HAND WARMER UNION JACK,1,12/1/2025 11:45,420.0,17908.0,Pakistan,,U0527
536409,22866,HAND WARMER SCOTTY DOG DESIGN,1,12/1/2025 11:45,420.0,17908.0,Pakistan,,U0528
536409,22198,LARGE POPCORN HOLDER ,1,12/1/2025 11:45,330.0,17908.0,Pakistan,,U0529
536409,21824,PAINTED METAL STAR WITH HOLLY BELLS,3,12/1/2025 11:45,290.0,17908.0,Pakistan,,U0530
536409,21823,PAINTED METAL HEART WITH HOLLY BELL,3,12/1/2025 11:45,290.0,17908.0,Pakistan,,U0531
536409,22153,ANGEL DECORATION STARS ON DRESS,6,12/1/2025 11:45,84.0,17908.0,Pakistan,,U0532
536409,22197,SMALL POPCORN HOLDER,2,12/1/2025 11:45,170.0,17908.0,Pakistan,,U0533
536409,85099B,JUMBO BAG RED RETROSPOT,2,12/1/2025 11:45,390.0,17908.0,Pakistan,,U0534
536409,85099F,JUMBO BAG STRAWBERRY,1,12/1/2025 11:45,390.0,17908.0,Pakistan,,U0535
536409,20717,STRAWBERRY SHOPPER BAG,1,12/1/2025 11:45,250.0,17908.0,Pakistan,,U0536
536409,20723,STRAWBERRY CHARLOTTE BAG,1,12/1/2025 11:45,170.0,17908.0,Pakistan,,U0537
536409,22900, SET 2 TEA TOWELS I LOVE LONDON ,1,12/1/2025 11:45,590.0,17908.0,Pakistan,,U0538
536409,21980,PACK OF 12 RED RETROSPOT TISSUES ,12,12/1/2025 11:45,57.99999999999999,17908.0,Pakistan,,U0539
536409,22111,SCOTTIE DOG HOT WATER BOTTLE,1,12/1/2025 11:45,990.0,17908.0,Pakistan,,U0540
536409,22112,CHOCOLATE HOT WATER BOTTLE,1,12/1/2025 11:45,990.0,17908.0,Pakistan,,U0541
536412,20728,LUNCH BAG CARS BLUE,3,12/1/2025 11:49,330.0,17920.0,Pakistan,,U0542
536412,22382,LUNCH BAG SPACEBOY DESIGN ,3,12/1/2025 11:49,330.0,17920.0,Pakistan,,U0543
536412,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,1,12/1/2025 11:49,590.0,17920.0,Pakistan,,U0544
536412,22662,LUNCH BAG DOLLY GIRL DESIGN,4,12/1/2025 11:49,330.0,17920.0,Pakistan,,U0545
536412,22383,LUNCH BAG SUKI  DESIGN ,3,12/1/2025 11:49,330.0,17920.0,Pakistan,,U0546
536412,20727,LUNCH BAG  BLACK SKULL.,3,12/1/2025 11:49,330.0,17920.0,Pakistan,,U0547
536412,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,1,12/1/2025 11:49,590.0,17920.0,Pakistan,,U0548
536412,22327,ROUND SNACK BOXES SET OF 4 SKULLS,1,12/1/2025 11:49,590.0,17920.0,Pakistan,,U0549
536412,22630,DOLLY GIRL LUNCH BOX,1,12/1/2025 11:49,390.0,17920.0,Pakistan,,U0550
536412,22629,SPACEBOY LUNCH BOX ,1,12/1/2025 11:49,390.0,17920.0,Pakistan,,U0551
536412,21245,GREEN POLKADOT PLATE ,1,12/1/2025 11:49,338.0,17920.0,Pakistan,,U0552
536412,21244,BLUE POLKADOT PLATE ,1,12/1/2025 11:49,338.0,17920.0,Pakistan,,U0553
536412,21242,RED RETROSPOT PLATE ,1,12/1/2025 11:49,338.0,17920.0,Pakistan,,U0554
536412,21243,PINK  POLKADOT PLATE ,1,12/1/2025 11:49,338.0,17920.0,Pakistan,,U0555
536412,22327,ROUND SNACK BOXES SET OF 4 SKULLS,1,12/1/2025 11:49,590.0,17920.0,Pakistan,,U0556
536412,22273,FELTCRAFT DOLL MOLLY,1,12/1/2025 11:49,590.0,17920.0,Pakistan,,U0557
536412,22940,FELTCRAFT CHRISTMAS FAIRY,3,12/1/2025 11:49,850.0,17920.0,Pakistan,,U0558
536412,22652,TRAVEL SEWING KIT,5,12/1/2025 11:49,330.0,17920.0,Pakistan,,U0559
536412,22759,SET OF 3 NOTEBOOKS IN PARCEL,1,12/1/2025 11:49,330.0,17920.0,Pakistan,,U0560
536412,21880,RED RETROSPOT TAPE,10,12/1/2025 11:49,130.0,17920.0,Pakistan,,U0561
536412,21738,COSY SLIPPER SHOES SMALL  RED ,1,12/1/2025 11:49,590.0,17920.0,Pakistan,,U0562
536412,22077,6 RIBBONS RUSTIC CHARM,1,12/1/2025 11:49,330.0,17920.0,Pakistan,,U0563
536412,85049E,SCANDINAVIAN REDS RIBBONS,3,12/1/2025 11:49,250.0,17920.0,Pakistan,,U0564
536412,22961,JAM MAKING SET PRINTED,24,12/1/2025 11:49,290.0,17920.0,Pakistan,,U0565
536412,21448,12 DAISY PEGS IN WOOD BOX,2,12/1/2025 11:49,330.0,17920.0,Pakistan,,U0566
536412,22837,HOT WATER BOTTLE BABUSHKA ,3,12/1/2025 11:49,930.0000000000001,17920.0,Pakistan,,U0567
536412,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,2,12/1/2025 11:49,750.0,17920.0,Pakistan,,U0568
536412,22940,FELTCRAFT CHRISTMAS FAIRY,1,12/1/2025 11:49,850.0,17920.0,Pakistan,,U0569
536412,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,1,12/1/2025 11:49,750.0,17920.0,Pakistan,,U0570
536412,22077,6 RIBBONS RUSTIC CHARM,2,12/1/2025 11:49,330.0,17920.0,Pakistan,,U0571
536412,21738,COSY SLIPPER SHOES SMALL  RED ,2,12/1/2025 11:49,590.0,17920.0,Pakistan,,U0572
536412,85049E,SCANDINAVIAN REDS RIBBONS,1,12/1/2025 11:49,250.0,17920.0,Pakistan,,U0573
536412,22243,5 HOOK HANGER RED MAGIC TOADSTOOL,6,12/1/2025 11:49,330.0,17920.0,Pakistan,,U0574
536412,22141,CHRISTMAS CRAFT TREE TOP ANGEL,1,12/1/2025 11:49,420.0,17920.0,Pakistan,,U0575
536412,22144,CHRISTMAS CRAFT LITTLE FRIENDS,2,12/1/2025 11:49,420.0,17920.0,Pakistan,,U0576
536412,22243,5 HOOK HANGER RED MAGIC TOADSTOOL,3,12/1/2025 11:49,330.0,17920.0,Pakistan,,U0577
536412,22077,6 RIBBONS RUSTIC CHARM,7,12/1/2025 11:49,330.0,17920.0,Pakistan,,U0578
536412,21448,12 DAISY PEGS IN WOOD BOX,1,12/1/2025 11:49,330.0,17920.0,Pakistan,,U0579
536412,22759,SET OF 3 NOTEBOOKS IN PARCEL,5,12/1/2025 11:49,330.0,17920.0,Pakistan,,U0580
536412,22242,5 HOOK HANGER MAGIC TOADSTOOL,5,12/1/2025 11:49,330.0,17920.0,Pakistan,,U0581
536412,85049E,SCANDINAVIAN REDS RIBBONS,12,12/1/2025 11:49,250.0,17920.0,Pakistan,,U0582
536412,21731,RED TOADSTOOL LED NIGHT LIGHT,5,12/1/2025 11:49,330.0,17920.0,Pakistan,,U0583
536412,22243,5 HOOK HANGER RED MAGIC TOADSTOOL,1,12/1/2025 11:49,330.0,17920.0,Pakistan,,U0584
536412,21739,COSY SLIPPER SHOES SMALL GREEN,2,12/1/2025 11:49,590.0,17920.0,Pakistan,,U0585
536412,21738,COSY SLIPPER SHOES SMALL  RED ,5,12/1/2025 11:49,590.0,17920.0,Pakistan,,U0586
536412,22271,FELTCRAFT DOLL ROSIE,2,12/1/2025 11:49,590.0,17920.0,Pakistan,,U0587
536412,22273,FELTCRAFT DOLL MOLLY,1,12/1/2025 11:49,590.0,17920.0,Pakistan,,U0588
536412,22274,FELTCRAFT DOLL EMILY,2,12/1/2025 11:49,590.0,17920.0,Pakistan,,U0589
536412,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,1,12/1/2025 11:49,750.0,17920.0,Pakistan,,U0590
536412,22751,FELTCRAFT PRINCESS OLIVIA DOLL,2,12/1/2025 11:49,750.0,17920.0,Pakistan,,U0591
536412,21034,REX CASH+CARRY JUMBO SHOPPER,1,12/1/2025 11:49,190.0,17920.0,Pakistan,,U0592
536412,22273,FELTCRAFT DOLL MOLLY,2,12/1/2025 11:49,590.0,17920.0,Pakistan,,U0593
536412,22568,FELTCRAFT CUSHION OWL,3,12/1/2025 11:49,750.0,17920.0,Pakistan,,U0594
536412,22141,CHRISTMAS CRAFT TREE TOP ANGEL,1,12/1/2025 11:49,420.0,17920.0,Pakistan,,U0595
536412,22144,CHRISTMAS CRAFT LITTLE FRIENDS,1,12/1/2025 11:49,420.0,17920.0,Pakistan,,U0596
536412,22570,FELTCRAFT CUSHION RABBIT,3,12/1/2025 11:49,750.0,17920.0,Pakistan,,U0597
536412,22569,FELTCRAFT CUSHION BUTTERFLY,2,12/1/2025 11:49,750.0,17920.0,Pakistan,,U0598
536412,21448,12 DAISY PEGS IN WOOD BOX,1,12/1/2025 11:49,330.0,17920.0,Pakistan,,U0599
536412,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,12/1/2025 11:49,590.0,17920.0,Pakistan,,U0600
536412,22569,FELTCRAFT CUSHION BUTTERFLY,2,12/1/2025 11:49,750.0,17920.0,Pakistan,,U0601
536412,21448,12 DAISY PEGS IN WOOD BOX,2,12/1/2025 11:49,330.0,17920.0,Pakistan,,U0602
536412,22968,ROSE COTTAGE KEEPSAKE BOX ,4,12/1/2025 11:49,1989.9999999999998,17920.0,Pakistan,,U0603
536412,22902,TOTE BAG I LOVE LONDON,7,12/1/2025 11:49,420.0,17920.0,Pakistan,,U0604
536412,21448,12 DAISY PEGS IN WOOD BOX,2,12/1/2025 11:49,330.0,17920.0,Pakistan,,U0605
536412,22902,TOTE BAG I LOVE LONDON,7,12/1/2025 11:49,420.0,17920.0,Pakistan,,U0606
536412,21710,FOLDING UMBRELLA PINKWHITE POLKADOT,1,12/1/2025 11:49,990.0,17920.0,Pakistan,,U0607
536412,21708,FOLDING UMBRELLA CREAM POLKADOT,1,12/1/2025 11:49,990.0,17920.0,Pakistan,,U0608
536412,21711,FOLDING UMBRELLA WHITE/RED POLKADOT,1,12/1/2025 11:49,990.0,17920.0,Pakistan,,U0609
536412,22179,SET 10 LIGHTS NIGHT OWL,2,12/1/2025 11:49,1350.0,17920.0,Pakistan,,U0610
536412,22197,SMALL POPCORN HOLDER,5,12/1/2025 11:49,170.0,17920.0,Pakistan,,U0611
536412,22900, SET 2 TEA TOWELS I LOVE LONDON ,2,12/1/2025 11:49,590.0,17920.0,Pakistan,,U0612
536412,21706,FOLDING UMBRELLA RED/WHITE POLKADOT,1,12/1/2025 11:49,990.0,17920.0,Pakistan,,U0613
536412,22468,BABUSHKA LIGHTS STRING OF 10,2,12/1/2025 11:49,1350.0,17920.0,Pakistan,,U0614
536412,20725,LUNCH BAG RED RETROSPOT,1,12/1/2025 11:49,330.0,17920.0,Pakistan,,U0615
536412,85184C,S/4 VALENTINE DECOUPAGE HEART BOX,1,12/1/2025 11:49,590.0,17920.0,Pakistan,,U0616
536412,21708,FOLDING UMBRELLA CREAM POLKADOT,1,12/1/2025 11:49,990.0,17920.0,Pakistan,,U0617
536412,22900, SET 2 TEA TOWELS I LOVE LONDON ,2,12/1/2025 11:49,590.0,17920.0,Pakistan,,U0618
536412,21706,FOLDING UMBRELLA RED/WHITE POLKADOT,1,12/1/2025 11:49,990.0,17920.0,Pakistan,,U0619
536412,22988,SOLDIERS EGG CUP ,6,12/1/2025 11:49,250.0,17920.0,Pakistan,,U0620
536412,85184C,S/4 VALENTINE DECOUPAGE HEART BOX,1,12/1/2025 11:49,590.0,17920.0,Pakistan,,U0621
536412,20750,RED RETROSPOT MINI CASES,1,12/1/2025 11:49,1590.0,17920.0,Pakistan,,U0622
536414,22139,,56,12/1/2025 11:52,0.0,,Pakistan,,U0623
536415,22952,60 CAKE CASES VINTAGE CHRISTMAS,10,12/1/2025 11:57,110.00000000000001,12838.0,Pakistan,,U0624
536415,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,5,12/1/2025 11:57,590.0,12838.0,Pakistan,,U0625
536415,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,3,12/1/2025 11:57,330.0,12838.0,Pakistan,,U0626
536415,22738,RIBBON REEL SNOWY VILLAGE,3,12/1/2025 11:57,330.0,12838.0,Pakistan,,U0627
536415,22736,RIBBON REEL MAKING SNOWMEN ,3,12/1/2025 11:57,330.0,12838.0,Pakistan,,U0628
536415,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,5,12/1/2025 11:57,170.0,12838.0,Pakistan,,U0629
536415,35591T,TURQUOISE CHRISTMAS TREE ,2,12/1/2025 11:57,250.0,12838.0,Pakistan,,U0630
536415,22186,RED STAR CARD HOLDER,5,12/1/2025 11:57,590.0,12838.0,Pakistan,,U0631
536415,22695,WICKER WREATH SMALL,3,12/1/2025 11:57,290.0,12838.0,Pakistan,,U0632
536415,22470,HEART OF WICKER LARGE,1,12/1/2025 11:57,590.0,12838.0,Pakistan,,U0633
536415,22580,ADVENT CALENDAR GINGHAM SACK,1,12/1/2025 11:57,1190.0,12838.0,Pakistan,,U0634
536415,22469,HEART OF WICKER SMALL,5,12/1/2025 11:57,330.0,12838.0,Pakistan,,U0635
536415,22147,FELTCRAFT BUTTERFLY HEARTS,4,12/1/2025 11:57,290.0,12838.0,Pakistan,,U0636
536415,22130,PARTY CONE CHRISTMAS DECORATION ,6,12/1/2025 11:57,170.0,12838.0,Pakistan,,U0637
536415,21791,VINTAGE HEADS AND TAILS CARD GAME ,3,12/1/2025 11:57,250.0,12838.0,Pakistan,,U0638
536415,22694,WICKER STAR ,5,12/1/2025 11:57,420.0,12838.0,Pakistan,,U0639
536415,21790,VINTAGE SNAP CARDS,3,12/1/2025 11:57,170.0,12838.0,Pakistan,,U0640
536415,22149,FELTCRAFT 6 FLOWER FRIENDS,4,12/1/2025 11:57,420.0,12838.0,Pakistan,,U0641
536415,22900, SET 2 TEA TOWELS I LOVE LONDON ,3,12/1/2025 11:57,590.0,12838.0,Pakistan,,U0642
536415,22961,JAM MAKING SET PRINTED,3,12/1/2025 11:57,290.0,12838.0,Pakistan,,U0643
536415,22321,BIRD DECORATION RED RETROSPOT,12,12/1/2025 11:57,170.0,12838.0,Pakistan,,U0644
536415,22594,CHRISTMAS GINGHAM TREE,5,12/1/2025 11:57,170.0,12838.0,Pakistan,,U0645
536415,22593,CHRISTMAS GINGHAM STAR,4,12/1/2025 11:57,170.0,12838.0,Pakistan,,U0646
536415,22595,CHRISTMAS GINGHAM HEART,6,12/1/2025 11:57,170.0,12838.0,Pakistan,,U0647
536415,21986,PACK OF 12 PINK POLKADOT TISSUES,12,12/1/2025 11:57,57.99999999999999,12838.0,Pakistan,,U0648
536415,22750,FELTCRAFT PRINCESS LOLA DOLL,2,12/1/2025 11:57,750.0,12838.0,Pakistan,,U0649
536415,22616,PACK OF 12 LONDON TISSUES ,12,12/1/2025 11:57,57.99999999999999,12838.0,Pakistan,,U0650
536415,22775,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,1,12/1/2025 11:57,250.0,12838.0,Pakistan,,U0651
536415,22899,CHILDREN'S APRON DOLLY GIRL ,2,12/1/2025 11:57,420.0,12838.0,Pakistan,,U0652
536415,22367,CHILDRENS APRON SPACEBOY DESIGN,3,12/1/2025 11:57,390.0,12838.0,Pakistan,,U0653
536415,22942,CHRISTMAS LIGHTS 10 SANTAS ,3,12/1/2025 11:57,1700.0,12838.0,Pakistan,,U0654
536415,22941,CHRISTMAS LIGHTS 10 REINDEER,3,12/1/2025 11:57,1700.0,12838.0,Pakistan,,U0655
536415,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,12/1/2025 11:57,590.0,12838.0,Pakistan,,U0656
536415,22940,FELTCRAFT CHRISTMAS FAIRY,2,12/1/2025 11:57,850.0,12838.0,Pakistan,,U0657
536415,21212,PACK OF 72 RETROSPOT CAKE CASES,2,12/1/2025 11:57,110.00000000000001,12838.0,Pakistan,,U0658
536415,21976,PACK OF 60 MUSHROOM CAKE CASES,2,12/1/2025 11:57,110.00000000000001,12838.0,Pakistan,,U0659
536415,22951,60 CAKE CASES DOLLY GIRL DESIGN,2,12/1/2025 11:57,110.00000000000001,12838.0,Pakistan,,U0660
536415,21977,PACK OF 60 PINK PAISLEY CAKE CASES,3,12/1/2025 11:57,110.00000000000001,12838.0,Pakistan,,U0661
536415,22834,HAND WARMER BABUSHKA DESIGN,3,12/1/2025 11:57,420.0,12838.0,Pakistan,,U0662
536415,22867,HAND WARMER BIRD DESIGN,3,12/1/2025 11:57,420.0,12838.0,Pakistan,,U0663
536415,22865,HAND WARMER OWL DESIGN,3,12/1/2025 11:57,420.0,12838.0,Pakistan,,U0664
536415,22632,HAND WARMER RED RETROSPOT,3,12/1/2025 11:57,420.0,12838.0,Pakistan,,U0665
536415,21916,SET 12 RETRO WHITE CHALK STICKS,2,12/1/2025 11:57,84.0,12838.0,Pakistan,,U0666
536415,22587,FELTCRAFT HAIRBAND RED AND BLUE,4,12/1/2025 11:57,170.0,12838.0,Pakistan,,U0667
536415,22566,FELTCRAFT HAIRBAND PINK AND PURPLE,3,12/1/2025 11:57,170.0,12838.0,Pakistan,,U0668
536415,22565,FELTCRAFT HAIRBANDS PINK AND WHITE ,3,12/1/2025 11:57,170.0,12838.0,Pakistan,,U0669
536415,22472,TV DINNER TRAY DOLLY GIRL,2,12/1/2025 11:57,990.0,12838.0,Pakistan,,U0670
536415,22557,PLASTERS IN TIN VINTAGE PAISLEY ,3,12/1/2025 11:57,330.0,12838.0,Pakistan,,U0671
536415,22551,PLASTERS IN TIN SPACEBOY,3,12/1/2025 11:57,330.0,12838.0,Pakistan,,U0672
536415,22554,PLASTERS IN TIN WOODLAND ANIMALS,3,12/1/2025 11:57,330.0,12838.0,Pakistan,,U0673
536415,22534,MAGIC DRAWING SLATE SPACEBOY ,3,12/1/2025 11:57,84.0,12838.0,Pakistan,,U0674
536415,22531,MAGIC DRAWING SLATE CIRCUS PARADE  ,3,12/1/2025 11:57,84.0,12838.0,Pakistan,,U0675
536415,22529,MAGIC DRAWING SLATE GO TO THE FAIR ,3,12/1/2025 11:57,84.0,12838.0,Pakistan,,U0676
536415,22530,MAGIC DRAWING SLATE DOLLY GIRL ,3,12/1/2025 11:57,84.0,12838.0,Pakistan,,U0677
536415,84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,3,12/1/2025 11:57,590.0,12838.0,Pakistan,,U0678
536415,22837,HOT WATER BOTTLE BABUSHKA ,3,12/1/2025 11:57,930.0000000000001,12838.0,Pakistan,,U0679
536415,85049H,URBAN BLACK RIBBONS ,2,12/1/2025 11:57,250.0,12838.0,Pakistan,,U0680
536415,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,2,12/1/2025 11:57,750.0,12838.0,Pakistan,,U0681
536415,22807,SET OF 6 T-LIGHTS TOADSTOOLS,12,12/1/2025 11:57,590.0,12838.0,Pakistan,,U0682
536416,21494,ROTATING LEAVES T-LIGHT HOLDER,12,12/1/2025 11:58,250.0,13255.0,Pakistan,,U0683
536416,21915,RED  HARMONICA IN BOX ,72,12/1/2025 11:58,250.0,13255.0,Pakistan,,U0684
536416,22938,CUPCAKE LACE PAPER SET 6,12,12/1/2025 11:58,390.0,13255.0,Pakistan,,U0685
536416,22768,FAMILY PHOTO FRAME CORNICE,4,12/1/2025 11:58,1989.9999999999998,13255.0,Pakistan,,U0686
536416,22767,TRIPLE PHOTO FRAME CORNICE ,4,12/1/2025 11:58,1989.9999999999998,13255.0,Pakistan,,U0687
536416,82494L,WOODEN FRAME ANTIQUE WHITE ,6,12/1/2025 11:58,590.0,13255.0,Pakistan,,U0688
536420,21889,WOODEN BOX OF DOMINOES,12,12/1/2025 12:03,250.0,16583.0,Pakistan,,U0689
536420,21892,TRADITIONAL WOODEN CATCH CUP GAME ,12,12/1/2025 12:03,250.0,16583.0,Pakistan,,U0690
536420,21891,TRADITIONAL WOODEN SKIPPING ROPE,12,12/1/2025 12:03,250.0,16583.0,Pakistan,,U0691
536420,21890,S/6 WOODEN SKITTLES IN COTTON BAG,6,12/1/2025 12:03,590.0,16583.0,Pakistan,,U0692
536420,21718,RED METAL BEACH SPADE ,12,12/1/2025 12:03,250.0,16583.0,Pakistan,,U0693
536420,21716,BOYS VINTAGE TIN SEASIDE BUCKET,8,12/1/2025 12:03,509.99999999999994,16583.0,Pakistan,,U0694
536420,21715,GIRLS VINTAGE TIN SEASIDE BUCKET,8,12/1/2025 12:03,509.99999999999994,16583.0,Pakistan,,U0695
536420,22113,GREY HEART HOT WATER BOTTLE,4,12/1/2025 12:03,750.0,16583.0,Pakistan,,U0696
536420,22111,SCOTTIE DOG HOT WATER BOTTLE,3,12/1/2025 12:03,990.0,16583.0,Pakistan,,U0697
536420,22110,BIRD HOUSE HOT WATER BOTTLE,6,12/1/2025 12:03,509.99999999999994,16583.0,Pakistan,,U0698
536420,22358,KINGS CHOICE TEA CADDY ,6,12/1/2025 12:03,590.0,16583.0,Pakistan,,U0699
536420,22357,KINGS CHOICE BISCUIT TIN,4,12/1/2025 12:03,850.0,16583.0,Pakistan,,U0700
536420,22115,METAL SIGN EMPIRE TEA,6,12/1/2025 12:03,590.0,16583.0,Pakistan,,U0701
536420,22969,HOMEMADE JAM SCENTED CANDLES,12,12/1/2025 12:03,290.0,16583.0,Pakistan,,U0702
536423,22619,SET OF 6 SOLDIER SKITTLES,4,12/1/2025 12:08,750.0,18085.0,Pakistan,,U0703
536423,21481,FAWN BLUE HOT WATER BOTTLE,6,12/1/2025 12:08,590.0,18085.0,Pakistan,,U0704
536423,22632,HAND WARMER RED RETROSPOT,12,12/1/2025 12:08,420.0,18085.0,Pakistan,,U0705
536423,22837,HOT WATER BOTTLE BABUSHKA ,8,12/1/2025 12:08,930.0000000000001,18085.0,Pakistan,,U0706
536423,21479,WHITE SKULL HOT WATER BOTTLE ,8,12/1/2025 12:08,750.0,18085.0,Pakistan,,U0707
536423,21485,RETROSPOT HEART HOT WATER BOTTLE,8,12/1/2025 12:08,990.0,18085.0,Pakistan,,U0708
536423,84029E,RED WOOLLY HOTTIE WHITE HEART.,8,12/1/2025 12:08,750.0,18085.0,Pakistan,,U0709
536423,22111,SCOTTIE DOG HOT WATER BOTTLE,16,12/1/2025 12:08,990.0,18085.0,Pakistan,,U0710
536423,22113,GREY HEART HOT WATER BOTTLE,8,12/1/2025 12:08,750.0,18085.0,Pakistan,,U0711
536425,22837,HOT WATER BOTTLE BABUSHKA ,8,12/1/2025 12:08,930.0000000000001,13758.0,Pakistan,,U0712
536425,22585,PACK OF 6 BIRDY GIFT TAGS,12,12/1/2025 12:08,250.0,13758.0,Pakistan,,U0713
536425,79321,CHILLI LIGHTS,8,12/1/2025 12:08,990.0,13758.0,Pakistan,,U0714
536425,22637,PIGGY BANK RETROSPOT ,12,12/1/2025 12:08,509.99999999999994,13758.0,Pakistan,,U0715
536425,21556,CERAMIC STRAWBERRY MONEY BOX,6,12/1/2025 12:08,509.99999999999994,13758.0,Pakistan,,U0716
536425,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,12,12/1/2025 12:08,290.0,13758.0,Pakistan,,U0717
536425,22644,CERAMIC CHERRY CAKE MONEY BANK,12,12/1/2025 12:08,290.0,13758.0,Pakistan,,U0718
536425,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,12,12/1/2025 12:08,290.0,13758.0,Pakistan,,U0719
536425,22650,CERAMIC PIRATE CHEST MONEY BANK,12,12/1/2025 12:08,290.0,13758.0,Pakistan,,U0720
536425,22508,DOORSTOP RETROSPOT HEART,8,12/1/2025 12:08,750.0,13758.0,Pakistan,,U0721
536425,21411,GINGHAM HEART  DOORSTOP RED,3,12/1/2025 12:08,850.0,13758.0,Pakistan,,U0722
536425,22511,RETROSPOT BABUSHKA DOORSTOP,4,12/1/2025 12:08,750.0,13758.0,Pakistan,,U0723
536425,22451,SILK PURSE BABUSHKA RED,6,12/1/2025 12:08,670.0,13758.0,Pakistan,,U0724
536425,22449,SILK PURSE BABUSHKA PINK,6,12/1/2025 12:08,670.0,13758.0,Pakistan,,U0725
536425,22768,FAMILY PHOTO FRAME CORNICE,2,12/1/2025 12:08,1989.9999999999998,13758.0,Pakistan,,U0726
