User_ID,Product_ID,Category,Price (Rs.),Discount (%),Final_Price(Rs.),Payment_Method,Purchase_Date
U368,P407,Home & Kitchen,198.84,50,99.42,JazzCash,2024-12-17
U368,P173,Electronics,186.96,20,149.57,UBL Omni,2025-03-31
U368,P1870,Electronics,216.18,30,151.33,UBL Omni,2024-10-31
U368,P1243,Toys,305.11,5,289.85,Debit Card,2024-12-06
U368,P1341,Toys,388.1,25,291.08,Cash on Delivery,2024-12-13
U368,P1916,Home & Kitchen,73.19,30,51.23,Cash on Delivery,2024-10-05
U368,P1628,Home & Kitchen,211.62,0,211.62,Easypaisa,2024-08-12
U385,P568,Home & Kitchen,138.31,10,124.48,UBL Omni,2024-07-28
U385,P1886,Books,176.6,0,176.6,UBL Omni,2024-12-07
U385,P1659,Beauty,157.11,10,141.4,Easypaisa,2025-01-16
U385,P1982,Toys,221.92,20,177.54,Debit Card,2025-02-27
U385,P1243,Toys,305.11,5,289.85,Debit Card,2025-03-22
U385,P659,Toys,403.4,10,363.06,Easypaisa,2025-01-02
U385,P300,Books,192.48,15,163.61,UBL Omni,2024-06-20
U385,P511,Toys,136.17,10,122.55,Easypaisa,2024-12-26
U385,P956,Beauty,202.5,50,101.25,JazzCash,2024-12-30
U385,P1884,Electronics,258.91,25,194.18,Cash on Delivery,2024-12-11
U385,P316,Home & Kitchen,165.06,30,115.54,Debit Card,2025-05-14
U385,P537,Sports,122.96,15,104.52,Cash on Delivery,2025-05-30
U385,P783,Toys,261.57,50,130.78,Debit Card,2025-07-18
U385,P728,Sports,398.36,0,398.36,Debit Card,2024-10-06
U385,P367,Books,224.05,10,201.65,Debit Card,2024-12-24
U385,P660,Beauty,187.86,20,150.29,Debit Card,2025-04-28
U385,P538,Clothing,238.9,25,179.18,Cash on Delivery,2024-07-24
U385,P1752,Home & Kitchen,478.62,5,454.69,Cash on Delivery,2024-06-01
U385,P1572,Home & Kitchen,156.3,0,156.3,JazzCash,2024-11-11
U248,P1537,Toys,248.35,0,248.35,Debit Card,2024-08-29
U248,P1939,Sports,419.54,10,377.59,Cash on Delivery,2025-01-29
U248,P1147,Clothing,297.32,0,297.32,Cash on Delivery,2025-08-08
U248,P1830,Beauty,32.7,5,31.07,UBL Omni,2024-11-22
U248,P825,Toys,42.07,15,35.76,Easypaisa,2025-09-21
U248,P1025,Beauty,210.36,10,189.32,Cash on Delivery,2025-04-14
U248,P606,Home & Kitchen,239.67,15,203.72,JazzCash,2024-02-16
U248,P1785,Home & Kitchen,270.36,15,229.81,UBL Omni,2025-06-22
U248,P783,Toys,261.57,50,130.78,Debit Card,2025-04-13
U248,P1087,Books,236.16,15,200.74,Easypaisa,2024-09-08
U248,P232,Clothing,471.77,15,401.0,JazzCash,2025-05-17
U248,P1255,Electronics,30.54,25,22.91,Debit Card,2025-03-19
U248,P604,Sports,178.75,15,151.94,Easypaisa,2024-11-19
U248,P1441,Electronics,453.64,5,430.96,JazzCash,2024-11-27
U248,P1413,Home & Kitchen,343.88,5,326.69,Cash on Delivery,2024-09-25
U248,P197,Toys,92.41,50,46.2,Easypaisa,2025-06-29
U248,P300,Books,192.48,15,163.61,UBL Omni,2024-12-29
U347,P1870,Electronics,216.18,30,151.33,UBL Omni,2025-02-12
U347,P407,Home & Kitchen,198.84,50,99.42,JazzCash,2025-03-08
U347,P265,Electronics,465.45,15,395.63,Easypaisa,2024-12-01
U347,P626,Toys,411.1,30,287.77,Cash on Delivery,2025-03-25
U347,P1957,Electronics,472.29,0,472.29,Debit Card,2025-01-16
U347,P1608,Electronics,316.84,25,237.63,Debit Card,2024-11-26
U347,P1305,Sports,23.78,25,17.84,Debit Card,2025-01-11
U347,P556,Sports,116.06,0,116.06,Easypaisa,2025-02-14
U347,P503,Clothing,324.41,50,162.21,JazzCash,2025-01-22
U347,P153,Sports,321.66,0,321.66,UBL Omni,2024-07-15
U347,P292,Electronics,476.41,10,428.77,Easypaisa,2024-11-23
U347,P660,Beauty,187.86,20,150.29,Debit Card,2025-06-07
U441,P1522,Clothing,481.63,20,385.3,Cash on Delivery,2024-08-29
U441,P827,Books,312.78,15,265.86,Debit Card,2025-09-10
U441,P1347,Clothing,109.25,5,103.79,UBL Omni,2025-09-23
U441,P63,Home & Kitchen,177.59,20,142.07,UBL Omni,2024-07-10
U441,P582,Sports,108.95,0,108.95,Easypaisa,2025-04-24
U441,P1659,Beauty,157.11,10,141.4,Easypaisa,2025-03-26
U441,P1413,Home & Kitchen,343.88,5,326.69,Cash on Delivery,2024-06-06
U441,P1398,Toys,123.27,30,86.29,JazzCash,2024-10-19
U441,P173,Electronics,186.96,20,149.57,UBL Omni,2025-04-08
U441,P1255,Electronics,30.54,25,22.91,Debit Card,2024-12-20
U441,P827,Books,312.78,15,265.86,Debit Card,2025-09-21
U441,P861,Beauty,181.51,15,154.28,Debit Card,2024-11-21
U441,P1087,Books,236.16,15,200.74,Easypaisa,2024-10-22
U441,P1486,Books,439.81,15,373.84,Easypaisa,2025-04-30
U441,P511,Toys,136.17,10,122.55,Easypaisa,2024-10-01
U441,P885,Clothing,448.45,0,448.45,Debit Card,2025-07-18
U229,P35,Electronics,286.47,5,272.15,UBL Omni,2025-01-24
U229,P1515,Books,221.27,30,154.89,Cash on Delivery,2025-02-06
U229,P1439,Electronics,286.47,25,214.85,JazzCash,2024-11-30
U229,P1785,Home & Kitchen,270.36,15,229.81,UBL Omni,2025-03-23
U229,P144,Books,231.08,10,207.97,Debit Card,2024-12-14
U229,P425,Electronics,357.02,5,339.17,UBL Omni,2024-12-13
U229,P1405,Electronics,277.17,30,194.02,Debit Card,2024-03-19
U229,P1651,Beauty,358.01,5,340.11,Easypaisa,2025-04-15
U229,P1466,Toys,444.27,10,399.84,Cash on Delivery,2024-11-29
U229,P144,Books,231.08,10,207.97,Debit Card,2024-11-09
U229,P417,Beauty,42.93,0,42.93,JazzCash,2025-05-11
U229,P582,Sports,108.95,0,108.95,Easypaisa,2025-07-24
U229,P1839,Sports,322.93,5,306.78,UBL Omni,2024-06-04
U229,P1010,Electronics,15.81,25,11.86,JazzCash,2025-01-22
U229,P708,Toys,365.26,0,365.26,JazzCash,2024-04-09
U229,P425,Electronics,357.02,5,339.17,UBL Omni,2024-03-06
U229,P604,Sports,178.75,15,151.94,Easypaisa,2025-03-12
U453,P1686,Beauty,329.78,10,296.8,Debit Card,2025-05-31
U453,P677,Toys,221.53,30,155.07,JazzCash,2025-10-15
U453,P1316,Beauty,19.44,15,16.52,Easypaisa,2025-05-27
U453,P1493,Electronics,255.81,50,127.91,UBL Omni,2024-07-07
U453,P180,Toys,401.54,10,361.39,Debit Card,2025-03-01
U453,P1973,Electronics,411.81,5,391.22,Cash on Delivery,2024-08-25
U453,P1678,Sports,86.95,25,65.21,Cash on Delivery,2024-11-04
U453,P1957,Electronics,472.29,0,472.29,Debit Card,2024-10-23
U453,P127,Sports,41.61,15,35.37,UBL Omni,2025-09-24
U453,P783,Toys,261.57,50,130.78,Debit Card,2024-12-14
U453,P1359,Toys,304.79,30,213.35,JazzCash,2024-10-16
U453,P789,Home & Kitchen,383.65,15,326.1,Easypaisa,2024-11-15
U453,P1299,Books,327.4,30,229.18,Debit Card,2025-01-25
U453,P1905,Books,229.55,15,195.12,Cash on Delivery,2025-06-23
U453,P1137,Toys,204.56,0,204.56,JazzCash,2024-09-02
U453,P1800,Toys,442.58,5,420.45,Easypaisa,2025-03-05
U453,P616,Beauty,99.36,5,94.39,Easypaisa,2024-10-16
U453,P1833,Toys,389.72,10,350.75,Debit Card,2024-09-08
U245,P681,Clothing,227.2,20,181.76,UBL Omni,2025-08-19
U245,P463,Home & Kitchen,474.05,20,379.24,Cash on Delivery,2024-08-06
U245,P1886,Books,176.6,0,176.6,UBL Omni,2024-08-03
U245,P1624,Books,321.92,50,160.96,Debit Card,2025-03-29
U245,P137,Toys,329.94,15,280.45,Debit Card,2024-09-19
U245,P539,Books,15.04,25,11.28,Easypaisa,2024-10-08
U245,P374,Books,364.19,10,327.77,Easypaisa,2024-10-21
U245,P1830,Beauty,32.7,5,31.07,UBL Omni,2024-11-06
U245,P1983,Toys,375.59,30,262.91,Easypaisa,2025-03-08
U245,P230,Home & Kitchen,20.74,10,18.67,JazzCash,2025-04-12
U245,P1413,Home & Kitchen,343.88,5,326.69,Cash on Delivery,2024-07-24
U245,P498,Toys,304.02,15,258.42,Easypaisa,2025-07-17
U245,P538,Clothing,238.9,25,179.18,Cash on Delivery,2024-07-05
U245,P1455,Clothing,64.64,50,32.32,Cash on Delivery,2024-12-30
U245,P1351,Beauty,209.89,30,146.92,JazzCash,2024-05-31
U245,P964,Books,387.69,25,290.77,Easypaisa,2025-07-12
U245,P1190,Electronics,425.53,30,297.87,UBL Omni,2024-02-17
U245,P728,Sports,398.36,0,398.36,Debit Card,2024-10-29
U245,P560,Clothing,478.77,20,383.02,Easypaisa,2025-04-20
U245,P1810,Books,400.63,30,280.44,JazzCash,2024-09-20
U411,P660,Beauty,187.86,20,150.29,Debit Card,2024-12-28
U411,P1676,Home & Kitchen,95.92,25,71.94,Debit Card,2025-03-12
U411,P1578,Toys,340.18,20,272.14,Cash on Delivery,2024-09-15
U411,P1970,Clothing,440.6,25,330.45,JazzCash,2024-07-28
U411,P233,Home & Kitchen,223.13,5,211.97,JazzCash,2024-11-26
U411,P1034,Books,484.89,20,387.91,UBL Omni,2025-03-23
U294,P556,Sports,116.06,0,116.06,Easypaisa,2025-02-20
U294,P1190,Electronics,425.53,30,297.87,UBL Omni,2024-04-21
U294,P82,Books,56.4,5,53.58,Debit Card,2024-12-23
U294,P1572,Home & Kitchen,156.3,0,156.3,JazzCash,2024-12-07
U294,P1860,Clothing,232.51,20,186.01,Debit Card,2024-08-18
U294,P714,Clothing,51.45,15,43.73,Cash on Delivery,2024-09-21
U414,P642,Electronics,224.56,50,112.28,Cash on Delivery,2025-05-28
U414,P1537,Toys,248.35,0,248.35,Debit Card,2024-12-04
U414,P1893,Books,168.68,25,126.51,Cash on Delivery,2025-02-12
U414,P248,Beauty,120.16,10,108.14,Easypaisa,2024-10-19
U414,P1831,Sports,363.37,50,181.69,Debit Card,2025-05-02
U414,P642,Electronics,224.56,50,112.28,Cash on Delivery,2025-06-25
U414,P1337,Home & Kitchen,95.11,20,76.09,Cash on Delivery,2025-06-16
U414,P1785,Home & Kitchen,270.36,15,229.81,UBL Omni,2024-10-11
U414,P1515,Books,221.27,30,154.89,Cash on Delivery,2025-07-17
U414,P552,Sports,140.42,0,140.42,Cash on Delivery,2024-07-13
U414,P293,Home & Kitchen,317.67,20,254.14,Easypaisa,2024-02-29
U414,P197,Toys,92.41,50,46.2,Easypaisa,2025-04-16
U414,P849,Beauty,244.8,20,195.84,Easypaisa,2025-09-03
U414,P437,Sports,89.42,5,84.95,Debit Card,2024-09-22
U414,P378,Books,184.8,30,129.36,Debit Card,2025-08-04
U414,P1156,Toys,122.84,5,116.7,JazzCash,2024-10-10
U414,P168,Books,207.44,20,165.95,JazzCash,2025-01-08
U414,P1275,Home & Kitchen,275.11,50,137.56,Easypaisa,2025-06-06
U414,P1542,Beauty,251.84,5,239.25,UBL Omni,2024-07-15
U414,P404,Toys,71.71,10,64.54,JazzCash,2025-01-04
U394,P1905,Books,229.55,15,195.12,Cash on Delivery,2025-06-22
U394,P1638,Electronics,57.23,5,54.37,Debit Card,2024-12-19
U394,P113,Sports,356.66,5,338.83,UBL Omni,2025-01-27
U394,P1549,Sports,84.28,10,75.85,Cash on Delivery,2024-11-03
U394,P144,Books,231.08,10,207.97,Debit Card,2024-07-13
U394,P22,Electronics,400.08,50,200.04,JazzCash,2024-08-23
U394,P976,Electronics,143.68,10,129.31,JazzCash,2024-11-03
U394,P1118,Books,98.06,0,98.06,Debit Card,2025-01-02
U394,P1316,Beauty,19.44,15,16.52,Easypaisa,2024-10-13
U394,P1251,Toys,150.05,0,150.05,Easypaisa,2024-08-02
U394,P1431,Toys,241.52,5,229.44,Debit Card,2025-03-12
U394,P1109,Home & Kitchen,459.03,20,367.22,UBL Omni,2025-07-28
U394,P1337,Home & Kitchen,95.11,20,76.09,Cash on Delivery,2025-04-19
U394,P1522,Clothing,481.63,20,385.3,Cash on Delivery,2024-12-22
U394,P1639,Sports,475.5,10,427.95,Cash on Delivery,2025-03-26
U394,P849,Beauty,244.8,20,195.84,Easypaisa,2025-03-17
U394,P1766,Home & Kitchen,113.71,5,108.02,UBL Omni,2024-09-13
U394,P956,Beauty,202.5,50,101.25,JazzCash,2024-09-25
U394,P1557,Toys,67.54,20,54.03,UBL Omni,2024-12-15
U394,P916,Toys,270.73,20,216.58,Easypaisa,2025-04-26
U470,P1907,Toys,145.1,25,108.82,JazzCash,2024-07-31
U470,P1410,Clothing,125.93,20,100.74,Easypaisa,2025-01-23
U470,P827,Books,312.78,15,265.86,Debit Card,2025-08-19
U470,P1157,Books,440.57,5,418.54,JazzCash,2024-12-10
U470,P147,Clothing,202.03,25,151.52,Easypaisa,2025-03-30
U470,P98,Clothing,126.91,20,101.53,Debit Card,2024-11-09
U470,P710,Beauty,221.53,0,221.53,Debit Card,2025-02-15
U308,P126,Sports,274.65,20,219.72,Debit Card,2025-04-09
U308,P529,Beauty,299.69,5,284.71,Cash on Delivery,2024-12-07
U308,P608,Beauty,347.43,15,295.32,Easypaisa,2024-08-25
U308,P413,Toys,83.48,50,41.74,Easypaisa,2024-11-03
U308,P872,Clothing,298.3,25,223.73,UBL Omni,2025-02-19
U308,P1967,Books,277.39,20,221.91,JazzCash,2025-01-03
U280,P6,Toys,40.04,0,40.04,UBL Omni,2024-12-28
U280,P1907,Toys,145.1,25,108.82,JazzCash,2024-12-20
U280,P1147,Clothing,297.32,0,297.32,Cash on Delivery,2025-03-16
U280,P498,Toys,304.02,15,258.42,Easypaisa,2025-05-12
U280,P1203,Toys,422.7,0,422.7,Debit Card,2025-08-01
U280,P1639,Sports,475.5,10,427.95,Cash on Delivery,2025-08-09
U280,P1973,Electronics,411.81,5,391.22,Cash on Delivery,2025-01-04
U280,P178,Clothing,378.27,0,378.27,Cash on Delivery,2024-08-11
U280,P290,Sports,208.52,15,177.24,JazzCash,2024-07-14
U274,P539,Books,15.04,25,11.28,Easypaisa,2025-01-30
U274,P927,Toys,112.35,5,106.73,UBL Omni,2024-10-14
U274,P1305,Sports,23.78,25,17.84,Debit Card,2024-08-23
U274,P35,Electronics,286.47,5,272.15,UBL Omni,2024-12-31
U274,P659,Toys,403.4,10,363.06,Easypaisa,2024-11-08
U274,P1957,Electronics,472.29,0,472.29,Debit Card,2024-12-09
U274,P1019,Electronics,28.61,10,25.75,Debit Card,2025-01-08
U274,P437,Sports,89.42,5,84.95,Debit Card,2024-10-05
U274,P1088,Home & Kitchen,353.08,50,176.54,UBL Omni,2025-08-16
U274,P1810,Books,400.63,30,280.44,JazzCash,2024-08-31
U274,P233,Home & Kitchen,223.13,5,211.97,JazzCash,2024-12-07
U274,P677,Toys,221.53,30,155.07,JazzCash,2025-02-21
U274,P879,Home & Kitchen,460.19,50,230.09,Easypaisa,2025-02-04
U274,P159,Toys,112.97,25,84.73,JazzCash,2025-05-17
U274,P407,Home & Kitchen,198.84,50,99.42,JazzCash,2025-06-01
U274,P1323,Sports,225.17,30,157.62,Cash on Delivery,2024-12-07
U277,P1676,Home & Kitchen,95.92,25,71.94,Debit Card,2024-10-15
U277,P890,Books,125.36,30,87.75,Debit Card,2025-01-12
U277,P1494,Electronics,311.05,30,217.73,Easypaisa,2024-06-02
U277,P1982,Toys,221.92,20,177.54,Debit Card,2024-11-02
U277,P1142,Beauty,352.62,0,352.62,UBL Omni,2024-06-26
U304,P1255,Electronics,30.54,25,22.91,Debit Card,2024-07-06
U304,P1486,Books,439.81,15,373.84,Easypaisa,2024-05-27
U304,P178,Clothing,378.27,0,378.27,Cash on Delivery,2024-04-29
U304,P1251,Toys,150.05,0,150.05,Easypaisa,2024-03-09
U304,P1015,Home & Kitchen,69.64,20,55.71,Debit Card,2025-01-06
U304,P1638,Electronics,57.23,5,54.37,Debit Card,2025-06-18
U304,P1497,Clothing,468.37,15,398.11,JazzCash,2024-10-06
U304,P74,Sports,27.22,20,21.78,Debit Card,2024-12-15
U304,P1685,Toys,231.11,20,184.89,JazzCash,2024-12-07
U304,P552,Sports,140.42,0,140.42,Cash on Delivery,2024-07-10
U304,P412,Beauty,311.55,25,233.66,UBL Omni,2024-01-19
U304,P920,Electronics,352.95,50,176.47,JazzCash,2025-05-02
U304,P1638,Electronics,57.23,5,54.37,Debit Card,2024-07-24
U304,P253,Books,458.34,0,458.34,JazzCash,2024-11-08
U304,P1231,Home & Kitchen,430.5,5,408.97,Easypaisa,2024-10-13
U304,P1284,Books,407.59,50,203.79,Easypaisa,2025-05-28
U304,P499,Beauty,416.65,15,354.15,Easypaisa,2025-03-24
U304,P463,Home & Kitchen,474.05,20,379.24,Cash on Delivery,2024-06-20
U304,P794,Home & Kitchen,169.92,25,127.44,Easypaisa,2024-10-11
U304,P1813,Sports,100.75,30,70.52,Easypaisa,2025-07-25
U202,P378,Books,184.8,30,129.36,Debit Card,2025-05-16
U202,P147,Clothing,202.03,25,151.52,Easypaisa,2025-03-27
U202,P137,Toys,329.94,15,280.45,Debit Card,2025-04-04
U202,P1608,Electronics,316.84,25,237.63,Debit Card,2025-05-06
U202,P1203,Toys,422.7,0,422.7,Debit Card,2025-06-20
U202,P1484,Beauty,179.62,50,89.81,UBL Omni,2024-10-28
U202,P1810,Books,400.63,30,280.44,JazzCash,2024-07-17
U202,P556,Sports,116.06,0,116.06,Easypaisa,2025-08-27
U202,P6,Toys,40.04,0,40.04,UBL Omni,2024-09-15
U202,P247,Toys,256.77,10,231.09,Cash on Delivery,2024-11-01
U202,P1405,Electronics,277.17,30,194.02,Debit Card,2024-05-07
U202,P622,Clothing,496.06,15,421.65,Debit Card,2024-11-25
U282,P1270,Beauty,344.08,30,240.86,Debit Card,2024-05-26
U282,P1034,Books,484.89,20,387.91,UBL Omni,2024-11-28
U282,P1369,Clothing,457.07,0,457.07,Cash on Delivery,2024-04-21
U282,P1686,Beauty,329.78,10,296.8,Debit Card,2024-12-18
U282,P1884,Electronics,258.91,25,194.18,Cash on Delivery,2024-10-20
U282,P144,Books,231.08,10,207.97,Debit Card,2024-03-09
U282,P754,Toys,388.94,20,311.15,Easypaisa,2024-10-13
U282,P1810,Books,400.63,30,280.44,JazzCash,2024-08-28
U282,P1704,Home & Kitchen,279.37,0,279.37,JazzCash,2025-02-16
U282,P1137,Toys,204.56,0,204.56,JazzCash,2024-03-08
U282,P1442,Toys,164.37,30,115.06,Easypaisa,2024-11-15
U282,P1892,Beauty,28.77,10,25.89,Debit Card,2024-10-26
U282,P1831,Sports,363.37,50,181.69,Debit Card,2024-06-26
U282,P927,Toys,112.35,5,106.73,UBL Omni,2024-10-13
U282,P626,Toys,411.1,30,287.77,Cash on Delivery,2025-03-09
U282,P1926,Books,73.29,0,73.29,JazzCash,2025-05-16
U282,P63,Home & Kitchen,177.59,20,142.07,UBL Omni,2025-03-21
U282,P35,Electronics,286.47,5,272.15,UBL Omni,2024-10-14
U313,P1497,Clothing,468.37,15,398.11,JazzCash,2024-09-04
U313,P1557,Toys,67.54,20,54.03,UBL Omni,2025-01-02
U313,P1935,Toys,253.31,5,240.64,Debit Card,2025-05-05
U313,P1126,Sports,426.82,20,341.46,UBL Omni,2024-05-18
U313,P825,Toys,42.07,15,35.76,Easypaisa,2025-04-12
U313,P532,Beauty,31.12,50,15.56,Cash on Delivery,2025-01-12
U313,P1908,Books,126.22,0,126.22,Cash on Delivery,2024-11-25
U313,P1337,Home & Kitchen,95.11,20,76.09,Cash on Delivery,2025-09-12
U313,P1905,Books,229.55,15,195.12,Cash on Delivery,2025-09-30
U313,P1001,Books,220.76,15,187.65,Cash on Delivery,2025-02-21
U313,P840,Electronics,302.95,15,257.51,Easypaisa,2025-04-07
U313,P1886,Books,176.6,0,176.6,UBL Omni,2024-03-19
U313,P1678,Sports,86.95,25,65.21,Cash on Delivery,2024-09-03
U313,P1677,Electronics,69.77,5,66.28,Debit Card,2024-12-24
U313,P920,Electronics,352.95,50,176.47,JazzCash,2025-04-12
U313,P1678,Sports,86.95,25,65.21,Cash on Delivery,2025-01-16
U313,P230,Home & Kitchen,20.74,10,18.67,JazzCash,2025-01-27
U313,P1398,Toys,123.27,30,86.29,JazzCash,2025-04-04
U313,P1919,Books,37.22,30,26.05,UBL Omni,2025-02-08
U313,P1884,Electronics,258.91,25,194.18,Cash on Delivery,2025-02-19
U388,P126,Sports,274.65,20,219.72,Debit Card,2025-06-22
U388,P737,Books,431.44,50,215.72,JazzCash,2024-02-09
U388,P165,Electronics,451.25,30,315.88,Easypaisa,2024-08-31
U388,P308,Toys,490.75,30,343.52,UBL Omni,2024-11-09
U388,P1263,Electronics,163.54,25,122.66,Debit Card,2024-12-13
U388,P885,Clothing,448.45,0,448.45,Debit Card,2024-11-02
U388,P1034,Books,484.89,20,387.91,UBL Omni,2024-05-24
U388,P604,Sports,178.75,15,151.94,Easypaisa,2025-05-07
U388,P22,Electronics,400.08,50,200.04,JazzCash,2025-01-08
U388,P1704,Home & Kitchen,279.37,0,279.37,JazzCash,2025-08-16
U388,P1299,Books,327.4,30,229.18,Debit Card,2024-10-10
U270,P1251,Toys,150.05,0,150.05,Easypaisa,2024-07-01
U270,P827,Books,312.78,15,265.86,Debit Card,2025-08-29
U270,P714,Clothing,51.45,15,43.73,Cash on Delivery,2024-12-13
U270,P483,Home & Kitchen,495.95,5,471.15,Debit Card,2025-06-25
U270,P511,Toys,136.17,10,122.55,Easypaisa,2024-12-27
U270,P591,Home & Kitchen,206.97,0,206.97,Easypaisa,2025-06-16
U270,P1369,Clothing,457.07,0,457.07,Cash on Delivery,2024-05-23
U270,P147,Clothing,202.03,25,151.52,Easypaisa,2025-02-25
U270,P1270,Beauty,344.08,30,240.86,Debit Card,2025-02-28
U270,P1212,Beauty,130.13,10,117.12,JazzCash,2025-09-08
U270,P1839,Sports,322.93,5,306.78,UBL Omni,2024-04-11
U270,P374,Books,364.19,10,327.77,Easypaisa,2025-02-04
U270,P36,Clothing,259.42,20,207.54,Cash on Delivery,2024-10-12
U270,P98,Clothing,126.91,20,101.53,Debit Card,2025-02-14
U270,P568,Home & Kitchen,138.31,10,124.48,UBL Omni,2025-04-18
U365,P1626,Clothing,278.69,30,195.08,UBL Omni,2024-10-29
U365,P849,Beauty,244.8,20,195.84,Easypaisa,2025-03-25
U365,P511,Toys,136.17,10,122.55,Easypaisa,2024-11-21
U365,P1001,Books,220.76,15,187.65,Cash on Delivery,2024-10-28
U365,P127,Sports,41.61,15,35.37,UBL Omni,2025-08-30
U365,P1492,Electronics,398.25,15,338.51,Easypaisa,2025-01-11
U365,P837,Books,154.62,50,77.31,Easypaisa,2025-07-09
U365,P1945,Home & Kitchen,53.69,25,40.27,UBL Omni,2024-07-26
U365,P659,Toys,403.4,10,363.06,Easypaisa,2024-12-24
U365,P1702,Books,407.45,30,285.21,JazzCash,2024-11-01
U365,P292,Electronics,476.41,10,428.77,Easypaisa,2025-01-24
U365,P1678,Sports,86.95,25,65.21,Cash on Delivery,2024-11-26
U252,P126,Sports,274.65,20,219.72,Debit Card,2025-06-25
U252,P1608,Electronics,316.84,25,237.63,Debit Card,2025-02-07
U252,P389,Toys,404.07,15,343.46,JazzCash,2025-06-08
U252,P1749,Electronics,247.73,20,198.18,Cash on Delivery,2025-01-06
U252,P525,Sports,471.4,30,329.98,Debit Card,2025-08-05
U252,P1157,Books,440.57,5,418.54,JazzCash,2025-02-11
U252,P642,Electronics,224.56,50,112.28,Cash on Delivery,2025-02-09
U252,P293,Home & Kitchen,317.67,20,254.14,Easypaisa,2024-03-05
U252,P1702,Books,407.45,30,285.21,JazzCash,2025-03-23
U252,P794,Home & Kitchen,169.92,25,127.44,Easypaisa,2024-07-31
U252,P642,Electronics,224.56,50,112.28,Cash on Delivery,2025-06-04
U484,P1817,Clothing,315.8,0,315.8,Easypaisa,2025-01-10
U484,P668,Books,309.67,25,232.25,JazzCash,2025-06-30
U484,P552,Sports,140.42,0,140.42,Cash on Delivery,2025-02-19
U484,P556,Sports,116.06,0,116.06,Easypaisa,2025-08-13
U484,P1578,Toys,340.18,20,272.14,Cash on Delivery,2024-11-19
U484,P1983,Toys,375.59,30,262.91,Easypaisa,2024-10-26
U484,P1578,Toys,340.18,20,272.14,Cash on Delivery,2025-01-15
U484,P668,Books,309.67,25,232.25,JazzCash,2024-10-21
U484,P1305,Sports,23.78,25,17.84,Debit Card,2024-05-10
U484,P1086,Beauty,476.57,5,452.74,UBL Omni,2025-09-01
U484,P1430,Clothing,186.26,20,149.01,JazzCash,2025-02-25
U484,P1494,Electronics,311.05,30,217.73,Easypaisa,2024-08-07
U484,P1916,Home & Kitchen,73.19,30,51.23,Cash on Delivery,2025-05-03
U484,P6,Toys,40.04,0,40.04,UBL Omni,2024-09-07
U484,P165,Electronics,451.25,30,315.88,Easypaisa,2025-04-19
U484,P36,Clothing,259.42,20,207.54,Cash on Delivery,2025-03-05
U484,P794,Home & Kitchen,169.92,25,127.44,Easypaisa,2024-08-07
U484,P741,Clothing,152.62,50,76.31,UBL Omni,2024-08-19
U484,P340,Home & Kitchen,440.11,5,418.1,Debit Card,2025-05-14
U325,P568,Home & Kitchen,138.31,10,124.48,UBL Omni,2024-07-05
U325,P253,Books,458.34,0,458.34,JazzCash,2025-04-02
U325,P1838,Home & Kitchen,349.25,10,314.32,JazzCash,2025-02-25
U325,P1596,Home & Kitchen,314.16,30,219.91,JazzCash,2025-04-26
U325,P1281,Clothing,424.33,5,403.11,Cash on Delivery,2025-04-28
U325,P1939,Sports,419.54,10,377.59,Cash on Delivery,2025-04-21
U325,P1142,Beauty,352.62,0,352.62,UBL Omni,2024-07-10
U325,P1305,Sports,23.78,25,17.84,Debit Card,2024-06-05
U325,P1608,Electronics,316.84,25,237.63,Debit Card,2025-01-20
U325,P35,Electronics,286.47,5,272.15,UBL Omni,2024-07-24
U325,P35,Electronics,286.47,5,272.15,UBL Omni,2024-11-16
U325,P1430,Clothing,186.26,20,149.01,JazzCash,2025-03-25
U325,P1873,Clothing,77.64,25,58.23,JazzCash,2024-11-26
U325,P22,Electronics,400.08,50,200.04,JazzCash,2024-11-01
U325,P582,Sports,108.95,0,108.95,Easypaisa,2025-01-02
U325,P1716,Electronics,151.85,15,129.07,Cash on Delivery,2024-11-14
U352,P412,Beauty,311.55,25,233.66,UBL Omni,2024-06-18
U352,P1398,Toys,123.27,30,86.29,JazzCash,2025-08-16
U352,P82,Books,56.4,5,53.58,Debit Card,2025-02-26
U352,P1263,Electronics,163.54,25,122.66,Debit Card,2025-01-26
U352,P272,Books,128.2,15,108.97,Debit Card,2025-03-10
U352,P424,Toys,493.29,25,369.97,Debit Card,2024-12-05
U352,P300,Books,192.48,15,163.61,UBL Omni,2025-06-01
U352,P113,Sports,356.66,5,338.83,UBL Omni,2025-05-12
U352,P1126,Sports,426.82,20,341.46,UBL Omni,2024-12-02
U329,P1686,Beauty,329.78,10,296.8,Debit Card,2024-11-26
U329,P1934,Toys,236.62,20,189.3,Debit Card,2025-09-06
U329,P1640,Beauty,286.5,5,272.18,UBL Omni,2025-02-16
U329,P1486,Books,439.81,15,373.84,Easypaisa,2024-08-31
U329,P1635,Books,245.54,15,208.71,Cash on Delivery,2024-11-04
U329,P530,Home & Kitchen,230.47,0,230.47,Cash on Delivery,2024-07-13
U329,P126,Sports,274.65,20,219.72,Debit Card,2025-07-31
U377,P837,Books,154.62,50,77.31,Easypaisa,2025-06-08
U377,P626,Toys,411.1,30,287.77,Cash on Delivery,2025-01-09
U377,P1255,Electronics,30.54,25,22.91,Debit Card,2024-11-15
