User_ID,Product_ID,Category,Price (Rs.),Discount (%),Final_Price(Rs.),Payment_Method,Purchase_Date,Year,Month,Day
U3608,P2844,6,35.25,15,0.04902939319251218,JazzCash,2024-01-11,2024,1,11
U1482,P185,5,122.96,15,0.20090440592345143,Cash on Delivery,2024-07-18,2024,7,18
U3072,P3502,4,143.25,20,0.22143686472613205,JazzCash,2024-07-15,2024,7,15
U2148,P2493,2,129.52,25,0.18587171287148882,Cash on Delivery,2024-11-08,2024,11,8
U3303,P1569,5,317.98,5,0.6033243028537674,UBL Omni,2024-07-23,2024,7,23
U3535,P1955,6,61.84,50,0.050984865459434134,Easypaisa,2024-04-19,2024,4,19
U890,P732,5,336.05,30,0.46715417676654514,JazzCash,2024-03-09,2024,3,9
U3144,P3027,6,269.06,10,0.48124987269060765,JazzCash,2024-10-01,2024,10,1
U451,P1575,6,146.22,50,0.1369237976900984,Debit Card,2024-03-31,2024,3,31
U2937,P888,1,148.21,50,0.13896074796814212,Easypaisa,2024-08-22,2024,8,22
U2146,P892,5,363.52,30,0.5063247306133258,Easypaisa,2024-02-08,2024,2,8
U1642,P2981,5,142.92,25,0.20634306316582815,Easypaisa,2024-08-24,2024,8,24
U2294,P3446,6,342.2,30,0.47593343246491354,JazzCash,2024-05-05,2024,5,5
U752,P750,3,223.89,0,0.4440551606135294,Cash on Delivery,2024-06-13,2024,6,13
U3420,P3088,3,181.62,50,0.17297781761147213,UBL Omni,2024-10-24,2024,10,24
U3204,P349,6,260.81,30,0.3598883751247632,UBL Omni,2024-08-15,2024,8,15
U1678,P3090,0,32.39,20,0.040779744566435135,UBL Omni,2024-05-11,2024,5,11
U433,P1713,0,382.0,20,0.6104943678324813,JazzCash,2024-09-02,2024,9,2
U3452,P2974,5,360.88,30,0.5025767421017254,Debit Card,2024-09-23,2024,9,23
U2617,P1541,0,488.14,50,0.48516081722445153,Debit Card,2024-02-16,2024,2,16
U440,P2207,6,308.37,50,0.30207972623388263,JazzCash,2024-07-12,2024,7,12
U930,P1821,0,13.43,10,0.012629091723871022,UBL Omni,2024-03-31,2024,3,31
U1297,P366,4,88.07,30,0.11358034750371744,JazzCash,2024-10-07,2024,10,7
U133,P3523,6,67.54,20,0.09805878638502435,UBL Omni,2024-01-09,2024,1,9
U2444,P1042,3,398.4,10,0.7183712545576764,Debit Card,2024-06-10,2024,6,10
U2710,P930,5,302.08,25,0.44949381785590614,JazzCash,2024-04-08,2024,4,8
U2283,P3291,3,369.15,0,0.7399425580021592,UBL Omni,2024-06-19,2024,6,19
U1143,P2592,4,279.28,5,0.5284460106328805,UBL Omni,2024-06-02,2024,6,2
U3124,P2191,3,235.33,50,0.22769030207972626,UBL Omni,2024-06-20,2024,6,20
U3107,P1589,6,379.65,30,0.5293218992524393,UBL Omni,2024-11-04,2024,11,4
U1677,P2960,0,130.13,10,0.22656997942680224,JazzCash,2024-11-19,2024,11,19
U2446,P2718,4,197.66,15,0.33023037907644676,JazzCash,2024-10-04,2024,10,4
U1243,P3134,2,487.58,15,0.832196036094759,Debit Card,2024-04-28,2024,4,28
U1281,P857,1,96.73,25,0.13578310553439393,JazzCash,2024-10-04,2024,10,4
U71,P2815,1,286.37,25,0.4254985435805512,Debit Card,2024-03-18,2024,3,18
U254,P82,0,281.6,50,0.27480496201087734,Easypaisa,2024-04-29,2024,4,29
U3147,P92,2,311.0,25,0.4631210152160186,Easypaisa,2024-07-31,2024,7,31
U2159,P1558,6,190.3,50,0.18181818181818185,Easypaisa,2024-10-19,2024,10,19
U1109,P442,2,190.47,20,0.2983928462306235,JazzCash,2024-04-11,2024,4,11
U1059,P1313,2,33.02,15,0.045179557167009554,JazzCash,2024-09-18,2024,9,18
U2248,P2706,0,479.19,0,0.9640885665980894,Debit Card,2024-08-11,2024,8,11
U2627,P3071,2,200.63,5,0.3762450858574542,Cash on Delivery,2024-03-31,2024,3,31
U906,P1221,2,390.2,0,0.7828203613549793,Easypaisa,2024-02-02,2024,2,2
U25,P2876,5,60.63,25,0.08062249200497017,JazzCash,2024-03-21,2024,3,21
U2708,P419,2,227.08,15,0.38117450553032006,UBL Omni,2024-02-13,2024,2,13
U2697,P186,1,389.96,15,0.6631902715254722,Debit Card,2024-05-22,2024,5,22
U425,P1223,0,420.41,0,0.84435662925468,Debit Card,2024-04-29,2024,4,29
U548,P1290,1,226.93,30,0.31157191452956634,Easypaisa,2024-11-20,2024,11,20
U104,P1744,4,479.55,50,0.476422300531644,Easypaisa,2024-03-13,2024,3,13
U1496,P89,6,236.62,20,0.37359705049599745,Debit Card,2024-09-29,2024,9,29
U1265,P1557,2,154.47,5,0.2869248161652374,Debit Card,2024-01-17,2024,1,17
U3435,P338,4,260.82,0,0.5192797343816838,UBL Omni,2024-02-05,2024,2,5
U1585,P1107,5,27.22,20,0.0323671399181146,Debit Card,2024-09-03,2024,9,3
U953,P878,2,94.64,30,0.12295031878271852,UBL Omni,2024-03-31,2024,3,31
U154,P2132,0,221.53,0,0.4392479579573463,Debit Card,2024-08-05,2024,8,5
U307,P3152,2,448.81,20,0.7193693601939177,UBL Omni,2024-07-23,2024,7,23
U255,P593,3,332.45,50,0.3265842380787485,JazzCash,2024-06-04,2024,6,4
U2573,P1722,6,204.49,5,0.3837206933778747,Debit Card,2024-02-24,2024,2,24
U493,P243,5,63.31,20,0.09117389444523659,JazzCash,2024-06-12,2024,6,12
U2705,P2725,3,277.05,25,0.41126026113702563,Debit Card,2024-02-11,2024,2,11
U2870,P2319,5,308.95,30,0.4285132299920559,Cash on Delivery,2024-07-20,2024,7,20
U1722,P2258,4,383.65,15,0.6522518485323775,Easypaisa,2024-05-20,2024,5,20
U1292,P1019,0,175.16,5,0.3269508891287964,Cash on Delivery,2024-03-30,2024,3,30
U1742,P595,4,488.06,15,0.833031185708757,Easypaisa,2024-03-24,2024,3,24
U193,P2473,3,37.79,10,0.05727904181858921,Easypaisa,2024-05-08,2024,5,8
U3355,P2238,6,42.14,25,0.0523903611512843,JazzCash,2024-05-04,2024,5,4
U3203,P3131,6,367.98,5,0.7000794410608437,UBL Omni,2024-02-11,2024,2,11
U2784,P2586,4,327.39,15,0.554844886236327,Cash on Delivery,2024-02-23,2024,2,23
U3584,P1700,2,461.66,20,0.7403092090522071,UBL Omni,2024-10-06,2024,10,6
U1211,P372,1,323.85,50,0.31784572138594097,UBL Omni,2024-11-16,2024,11,16
U702,P2043,2,128.89,25,0.1849143462408083,Easypaisa,2024-06-24,2024,6,24
U221,P3021,4,210.4,0,0.41657670136271974,Easypaisa,2024-05-23,2024,5,23
U747,P631,2,30.49,20,0.03768358014380869,Cash on Delivery,2024-03-07,2024,3,7
U1323,P2895,5,338.0,10,0.6076426374432201,UBL Omni,2024-06-10,2024,6,10
U1595,P3587,4,314.16,30,0.43594809850691546,JazzCash,2024-09-29,2024,9,29
U738,P3322,4,278.78,15,0.4706781007475608,Debit Card,2024-01-13,2024,1,13
U2461,P3449,1,64.47,15,0.099627238099118,Easypaisa,2024-09-18,2024,9,18
U2780,P2469,4,278.03,10,0.4977084309372008,UBL Omni,2024-02-14,2024,2,14
U332,P2753,0,330.67,15,0.560527977512069,UBL Omni,2024-05-27,2024,5,27
U1262,P1499,1,464.05,20,0.7441997840832706,UBL Omni,2024-05-07,2024,5,7
U173,P2784,4,459.03,20,0.736011243965535,UBL Omni,2024-08-11,2024,8,11
U1562,P705,0,32.7,5,0.051290408001140694,UBL Omni,2024-10-21,2024,10,21
U2040,P918,5,235.86,20,0.37235451082639076,Easypaisa,2024-10-31,2024,10,31
U1184,P220,1,235.75,20,0.3721711853013668,Cash on Delivery,2024-08-08,2024,8,8
U565,P240,5,349.84,15,0.5937098975414011,JazzCash,2024-07-14,2024,7,14
U2618,P2278,3,168.59,20,0.2627258468620781,UBL Omni,2024-06-03,2024,6,3
U2595,P1940,4,141.52,20,0.21862587334243175,JazzCash,2024-07-24,2024,7,24
U1035,P858,5,442.96,5,0.8451714093658975,Debit Card,2024-02-13,2024,2,13
U2239,P2008,1,246.17,5,0.4643635548856253,UBL Omni,2024-08-11,2024,8,11
U3100,P644,4,79.12,50,0.06858411586173183,UBL Omni,2024-01-08,2024,1,8
U653,P1270,0,78.43,15,0.12380583789949688,Easypaisa,2024-08-24,2024,8,24
U3273,P1156,1,289.83,10,0.5193408428900251,UBL Omni,2024-06-17,2024,6,17
U860,P1212,0,431.89,15,0.7357871794349501,Easypaisa,2024-02-03,2024,2,3
U3511,P1125,4,258.78,15,0.43604994602081765,Easypaisa,2024-04-02,2024,4,2
U162,P1344,4,223.13,5,0.41977471329924837,JazzCash,2024-03-29,2024,3,29
U2904,P1738,3,278.54,15,0.47027071069195203,Debit Card,2024-10-15,2024,10,15
U1737,P1642,0,311.55,25,0.4639561648300165,UBL Omni,2024-01-07,2024,1,7
U1552,P1726,4,474.05,20,0.7604953863076204,Cash on Delivery,2024-05-21,2024,5,21
U1774,P3169,6,388.1,25,0.5809178497952866,Cash on Delivery,2024-06-28,2024,6,28
U1255,P2351,3,62.46,30,0.07705782901839366,Debit Card,2024-11-18,2024,11,18
U3430,P2598,0,480.82,5,0.9184405108671297,JazzCash,2024-07-17,2024,7,17
U2849,P2553,3,359.46,50,0.35410343633511904,Debit Card,2024-02-23,2024,2,23
U2034,P2697,3,34.3,10,0.05088301794553195,Cash on Delivery,2024-11-12,2024,11,12
U465,P2303,0,68.93,10,0.11437475811215449,Cash on Delivery,2024-09-26,2024,9,26
U825,P1893,3,291.97,15,0.49351231336443074,Debit Card,2024-02-06,2024,2,6
U608,P1878,2,27.49,20,0.032794899476503776,Easypaisa,2024-05-02,2024,5,2
U410,P2499,0,313.73,30,0.4353370134235024,JazzCash,2024-02-20,2024,2,20
U703,P2802,1,203.49,30,0.278145560466869,Easypaisa,2024-04-30,2024,4,30
U2266,P3568,4,364.44,20,0.5818752164259672,Debit Card,2024-01-14,2024,1,14
U16,P1444,4,317.67,20,0.5056729065243518,Easypaisa,2024-02-10,2024,2,10
U1248,P765,0,182.13,25,0.2662497708430937,Cash on Delivery,2024-11-09,2024,11,9
U3517,P1865,0,359.48,10,0.647016886317805,UBL Omni,2024-10-17,2024,10,17
U2586,P2240,5,497.98,50,0.49518261259242663,Cash on Delivery,2024-01-04,2024,1,4
U2742,P279,1,168.18,5,0.3134459087853666,UBL Omni,2024-07-27,2024,7,27
U3586,P640,1,335.09,20,0.5340476238975007,Debit Card,2024-10-13,2024,10,13
U84,P2729,4,188.8,10,0.3341209541075102,JazzCash,2024-08-16,2024,8,16
U3515,P3184,4,108.12,50,0.09811989489336566,Cash on Delivery,2024-08-02,2024,8,2
U1087,P16,3,308.09,0,0.6155663740248101,UBL Omni,2024-03-11,2024,3,11
U2382,P1772,4,341.68,10,0.6143849428635447,Easypaisa,2024-03-01,2024,3,1
U1523,P954,3,411.81,5,0.7848980506385841,Cash on Delivery,2024-05-09,2024,5,9
U3468,P2863,6,435.67,0,0.8754404904976271,Debit Card,2024-11-05,2024,11,5
U1254,P1750,1,73.09,10,0.12199295215203797,Cash on Delivery,2024-10-21,2024,10,21
U2243,P1720,3,39.08,0,0.06760637972827083,Debit Card,2024-06-13,2024,6,13
U3493,P2299,3,191.77,25,0.2809769213533498,JazzCash,2024-09-24,2024,9,24
U2489,P2234,5,244.61,10,0.43643696657364595,Easypaisa,2024-08-23,2024,8,23
U1172,P3377,5,153.68,25,0.22278125190964093,JazzCash,2024-07-21,2024,7,21
U942,P1352,5,30.46,30,0.03143014279021449,JazzCash,2024-07-29,2024,7,29
U2547,P991,5,374.32,50,0.36923797690098387,Cash on Delivery,2024-01-07,2024,1,7
U515,P990,5,291.5,25,0.4333204326482391,Easypaisa,2024-08-18,2024,8,18
U1806,P1801,3,209.68,5,0.39376285824863017,Cash on Delivery,2024-04-28,2024,4,28
U2220,P3058,5,247.86,20,0.39190923349561035,JazzCash,2024-06-01,2024,6,1
U2308,P1533,3,201.3,5,0.37754873403540223,Easypaisa,2024-03-19,2024,3,19
U2084,P882,6,51.73,30,0.06176033243028538,Debit Card,2024-05-21,2024,5,21
U3363,P841,0,49.99,20,0.06946000448129062,Debit Card,2024-03-27,2024,3,27
U1960,P3556,3,481.88,15,0.8223371967490275,Debit Card,2024-05-30,2024,5,30
U2194,P3535,2,341.83,5,0.649481596154238,Debit Card,2024-03-06,2024,3,6
U28,P1293,6,252.68,0,0.502698959118408,JazzCash,2024-08-13,2024,8,13
U790,P494,5,198.38,25,0.29105982522966617,UBL Omni,2024-03-09,2024,3,9
U1755,P367,3,57.23,5,0.0987513494795592,Debit Card,2024-06-30,2024,6,30
U1988,P3157,5,367.27,25,0.5490803169494634,JazzCash,2024-08-21,2024,8,21
U206,P479,5,30.21,10,0.04338704092233109,UBL Omni,2024-10-10,2024,10,10
U769,P3380,0,143.63,25,0.2074226468131913,Debit Card,2024-01-16,2024,1,16
U2207,P1429,2,84.26,5,0.15106023261972176,Cash on Delivery,2024-10-16,2024,10,16
U2232,P1095,4,298.05,5,0.5647648340903999,UBL Omni,2024-04-15,2024,4,15
U3114,P1986,5,426.79,15,0.7269468152282403,Debit Card,2024-10-10,2024,10,10
U1544,P2644,0,210.36,10,0.37363778950155824,Cash on Delivery,2024-11-17,2024,11,17
U3429,P3416,2,56.54,50,0.045586947222618295,Debit Card,2024-09-30,2024,9,30
U205,P663,2,116.39,25,0.16580775263275827,Easypaisa,2024-02-20,2024,2,20
U3140,P3524,4,374.41,20,0.598130079644756,Debit Card,2024-06-27,2024,6,27
U637,P2712,4,407.47,30,0.5690016906687309,UBL Omni,2024-10-05,2024,10,5
U1987,P674,3,496.76,5,0.9492799380767117,Cash on Delivery,2024-03-10,2024,3,10
U1481,P2661,2,239.31,10,0.4267207137473774,JazzCash,2024-05-14,2024,5,14
U3615,P465,3,427.8,20,0.685128226020003,UBL Omni,2024-08-11,2024,8,11
U1670,P2479,6,112.35,5,0.20540606603792805,UBL Omni,2024-02-22,2024,2,22
U2799,P1126,4,334.87,50,0.3290693174179618,Cash on Delivery,2024-11-14,2024,11,14
U1517,P623,4,270.36,15,0.45611390625954823,UBL Omni,2024-09-29,2024,9,29
U847,P850,4,408.28,25,0.6117369075020879,JazzCash,2024-07-23,2024,7,23
U282,P2408,1,444.98,0,0.8944044975862141,Cash on Delivery,2024-03-22,2024,3,22
U1784,P2617,0,496.05,5,0.9479151813904224,Debit Card,2024-01-09,2024,1,9
U2555,P3285,0,134.41,20,0.207035626260363,UBL Omni,2024-05-07,2024,5,7
U130,P1218,3,135.86,15,0.22322938097081055,Cash on Delivery,2024-01-27,2024,1,27
U683,P3052,4,406.06,50,0.4015643778135376,JazzCash,2024-03-24,2024,3,24
U229,P1264,5,250.41,50,0.2430285376733954,Debit Card,2024-01-13,2024,1,13
U599,P2727,1,12.56,20,0.00847371315666185,JazzCash,2024-03-05,2024,3,5
U2683,P1485,1,119.61,50,0.10981198948933657,Debit Card,2024-08-06,2024,8,6
U3129,P2355,1,147.52,25,0.21337054162507896,UBL Omni,2024-07-07,2024,7,7
U2354,P1231,3,16.08,30,0.01093842299309474,UBL Omni,2024-03-15,2024,3,15
U983,P3481,6,359.32,0,0.7199193367689896,JazzCash,2024-07-05,2024,7,5
U119,P3399,6,439.39,50,0.4354999694457458,UBL Omni,2024-01-08,2024,1,8
U1576,P3276,3,277.17,30,0.38321145580836374,Debit Card,2024-01-02,2024,1,2
U2551,P3450,4,137.74,30,0.18440510867129736,Cash on Delivery,2024-08-23,2024,8,23
U1579,P3125,0,19.44,15,0.021652781455604668,Easypaisa,2024-07-30,2024,7,30
U201,P525,0,368.74,5,0.7015460452610353,JazzCash,2024-02-26,2024,2,26
U1027,P3300,2,151.92,5,0.28197502698959115,UBL Omni,2024-06-12,2024,6,12
U3174,P3249,0,194.6,50,0.18619762491597583,JazzCash,2024-11-19,2024,11,19
U2995,P843,6,11.54,25,0.005621982767400649,UBL Omni,2024-05-07,2024,5,7
U391,P1551,6,332.62,20,0.5300348318497546,JazzCash,2024-10-07,2024,10,7
U1621,P3634,1,321.92,50,0.3158698796162386,Debit Card,2024-07-05,2024,7,5
U2008,P3632,0,247.91,20,0.39199071150673215,Cash on Delivery,2024-01-12,2024,1,12
U3012,P1458,3,31.72,20,0.03970016091907196,JazzCash,2024-06-29,2024,6,29
U278,P2691,4,379.07,20,0.605727904181859,Easypaisa,2024-10-03,2024,10,3
U1320,P87,1,37.22,30,0.041064917605361254,UBL Omni,2024-04-19,2024,4,19
U1441,P1773,0,94.97,30,0.12341881734666858,JazzCash,2024-07-02,2024,7,2
U2358,P1057,4,297.02,5,0.5627686228179172,UBL Omni,2024-05-11,2024,5,11
U1307,P901,6,340.26,5,0.6464465402399528,Easypaisa,2024-01-09,2024,1,9
U2424,P1736,1,118.52,5,0.21734259466726422,Easypaisa,2024-04-11,2024,4,11
U3624,P379,6,251.72,5,0.4750982828509156,Debit Card,2024-08-31,2024,8,31
U2450,P309,4,212.42,50,0.2043468518933453,Debit Card,2024-02-03,2024,2,3
U826,P1621,0,293.84,15,0.49675106430652033,JazzCash,2024-09-04,2024,9,4
U2846,P3211,5,61.98,0,0.11425254109547185,UBL Omni,2024-01-17,2024,1,17
U2344,P2302,4,473.05,50,0.469802212128002,Easypaisa,2024-08-23,2024,8,23
U2495,P1345,6,100.64,15,0.16224308964618178,Cash on Delivery,2024-03-31,2024,3,31
U1455,P1808,6,136.17,10,0.23763061943657957,Easypaisa,2024-06-15,2024,6,15
U3217,P1604,1,408.9,5,0.7792556983684029,Cash on Delivery,2024-05-26,2024,5,26
U2729,P993,0,113.72,50,0.10382335567188805,JazzCash,2024-11-01,2024,11,1
U1749,P26,1,220.76,15,0.3702360825372253,Cash on Delivery,2024-03-14,2024,3,14
U2819,P1977,6,329.85,10,0.5927117919051597,UBL Omni,2024-06-25,2024,6,25
U33,P509,5,431.38,0,0.8667019738048195,Debit Card,2024-03-05,2024,3,5
U2226,P2269,0,240.01,30,0.33023037907644676,JazzCash,2024-05-04,2024,5,4
U1369,P2067,1,309.67,25,0.4610840649379749,JazzCash,2024-09-04,2024,9,4
U1511,P2052,6,403.4,10,0.7275375308088731,Easypaisa,2024-08-25,2024,8,25
U1194,P311,5,365.32,5,0.6949259568573932,JazzCash,2024-09-06,2024,9,6
U2987,P530,0,156.51,15,0.25897785835047765,UBL Omni,2024-01-07,2024,1,7
U2852,P129,5,85.98,20,0.12810380298616914,UBL Omni,2024-05-14,2024,5,14
U1178,P955,6,277.93,50,0.2710773430020573,Easypaisa,2024-04-23,2024,4,23
U2834,P2146,1,124.42,0,0.24143971645652132,UBL Omni,2024-11-05,2024,11,5
U2793,P1995,1,382.18,10,0.688631780498238,Debit Card,2024-04-26,2024,4,26
U1775,P2174,4,390.3,20,0.6240197176786916,UBL Omni,2024-03-08,2024,3,8
U1963,P1828,6,21.41,5,0.029433931517731653,Easypaisa,2024-04-23,2024,4,23
U2336,P3422,5,466.36,0,0.9379544945307886,Debit Card,2024-01-21,2024,1,21
U1176,P1749,2,383.58,10,0.6911983378485732,JazzCash,2024-06-07,2024,6,7
U2092,P3253,4,481.84,5,0.9204163526368322,JazzCash,2024-08-29,2024,8,29
U514,P735,6,71.02,50,0.060334467235654776,Cash on Delivery,2024-11-17,2024,11,17
U2191,P253,2,222.11,50,0.21422606074185732,UBL Omni,2024-02-27,2024,2,27
U3544,P2730,4,367.95,30,0.5126392764752613,JazzCash,2024-05-06,2024,5,6
U1466,P678,5,100.75,30,0.13164809646996517,Easypaisa,2024-08-24,2024,8,24
U197,P1757,0,135.73,15,0.22300531644022573,Debit Card,2024-08-27,2024,8,27
U423,P25,1,44.14,50,0.032957855498747274,Cash on Delivery,2024-09-15,2024,9,15
U1315,P780,2,232.51,20,0.36689548408123357,Debit Card,2024-02-15,2024,2,15
U550,P2209,1,466.36,25,0.7004664616136721,JazzCash,2024-09-13,2024,9,13
U2135,P1106,4,152.98,15,0.25286700751634655,JazzCash,2024-06-18,2024,6,18
U496,P2021,1,158.66,5,0.29503187827185134,Debit Card,2024-07-23,2024,7,23
U621,P1734,3,319.29,50,0.31320147475200133,JazzCash,2024-07-22,2024,7,22
U1684,P3427,3,255.81,50,0.2485486729268939,UBL Omni,2024-03-12,2024,3,12
U1798,P139,2,460.17,15,0.7847350946163405,JazzCash,2024-11-17,2024,11,17
U1837,P740,1,152.35,50,0.14315686554091217,JazzCash,2024-08-10,2024,8,10
U891,P967,3,132.23,25,0.19000672193591758,Easypaisa,2024-02-13,2024,2,13
U1810,P163,6,196.43,15,0.3281119507872813,Easypaisa,2024-01-02,2024,1,2
U361,P1753,1,286.12,30,0.3959627645489174,Easypaisa,2024-10-19,2024,10,19
U2276,P2251,0,389.12,25,0.5824659320065998,Easypaisa,2024-02-23,2024,2,23
U3073,P2063,6,155.75,50,0.14664005051636692,UBL Omni,2024-07-22,2024,7,22
U2348,P1422,4,450.17,0,0.9049762695292609,UBL Omni,2024-03-21,2024,3,21
U3200,P2666,2,375.41,30,0.52329252642943,JazzCash,2024-02-27,2024,2,27
U761,P2994,1,247.76,25,0.36650846352840527,Debit Card,2024-01-30,2024,1,30
U3500,P3414,5,417.34,30,0.5830770170900129,Debit Card,2024-02-17,2024,2,17
U448,P547,5,420.22,0,0.8439696087018518,Cash on Delivery,2024-02-17,2024,2,17
U49,P2440,0,421.02,25,0.6311897826574054,Debit Card,2024-05-10,2024,5,10
U2969,P2275,0,459.39,30,0.6430244637728394,Cash on Delivery,2024-07-06,2024,7,6
U627,P336,0,111.14,0,0.21438901676410083,Cash on Delivery,2024-03-28,2024,3,28
U736,P2910,3,256.51,0,0.5105004786833154,Easypaisa,2024-06-21,2024,6,21
U1741,P2419,1,125.36,30,0.16674474976065837,Debit Card,2024-10-13,2024,10,13
U649,P1064,2,493.32,10,0.8923879168109508,UBL Omni,2024-04-26,2024,4,26
U1970,P2273,1,436.44,10,0.7881164320778931,JazzCash,2024-09-21,2024,9,21
U3462,P2980,0,16.99,0,0.02261014808628521,Debit Card,2024-11-03,2024,11,3
U1240,P661,3,18.56,15,0.02014543824985232,Cash on Delivery,2024-10-20,2024,10,20
U2600,P1229,4,212.65,50,0.20459128592671055,JazzCash,2024-08-02,2024,8,2
U1921,P3119,2,343.71,50,0.3380522681441346,Cash on Delivery,2024-03-05,2024,3,5
U2725,P2439,3,470.9,10,0.8512822602000286,JazzCash,2024-02-20,2024,2,20
U866,P2090,2,101.4,5,0.1842217831462734,JazzCash,2024-03-10,2024,3,10
U1543,P898,5,419.54,10,0.7571344183488481,Cash on Delivery,2024-06-17,2024,6,17
U2326,P1442,5,286.09,25,0.42507078402216203,UBL Omni,2024-09-23,2024,9,23
U2830,P2738,5,56.97,0,0.10404742020247286,Debit Card,2024-04-24,2024,4,24
U388,P1425,4,394.76,25,0.5910822316827247,Easypaisa,2024-03-28,2024,3,28
U2750,P374,3,251.32,5,0.474324241745259,UBL Omni,2024-06-28,2024,6,28
U3069,P1176,4,287.69,10,0.5154095288534007,UBL Omni,2024-03-08,2024,3,8
U3276,P3024,6,26.81,50,0.015297496588108287,Easypaisa,2024-03-27,2024,3,27
U831,P2329,6,219.83,5,0.41339905892897155,UBL Omni,2024-10-13,2024,10,13
U1989,P19,2,422.69,20,0.6767970993828041,Easypaisa,2024-04-28,2024,4,28
U3304,P239,4,284.25,20,0.45120485608946287,Easypaisa,2024-04-19,2024,4,19
U1886,P1339,2,325.51,15,0.5515857657914571,Debit Card,2024-11-10,2024,11,10
U3552,P1131,4,493.82,25,0.7424276373413726,Debit Card,2024-11-14,2024,11,14
U3579,P1271,3,34.09,20,0.043549996944574586,Debit Card,2024-03-19,2024,3,19
U532,P2065,5,313.21,30,0.43460371132340664,Debit Card,2024-11-11,2024,11,11
U2286,P1937,6,15.56,10,0.016519666754934513,Debit Card,2024-01-24,2024,1,24
U1116,P1973,2,460.83,30,0.6450817835536635,Cash on Delivery,2024-02-17,2024,2,17
U2581,P1282,1,302.72,50,0.29631515694701893,JazzCash,2024-10-07,2024,10,7
U3541,P3156,3,422.91,10,0.7633063776913207,Debit Card,2024-04-28,2024,4,28
U1614,P2921,3,425.53,30,0.5947487421832034,UBL Omni,2024-02-05,2024,2,5
U2602,P2214,0,470.33,0,0.9460411871346222,UBL Omni,2024-04-12,2024,4,12
U3531,P443,2,466.18,0,0.9375878434807408,JazzCash,2024-02-09,2024,2,9
U1186,P2597,6,361.98,10,0.6516000244434034,JazzCash,2024-07-18,2024,7,18
U1231,P2756,0,382.33,15,0.6499704642209685,UBL Omni,2024-09-09,2024,9,9
U3239,P2818,3,150.09,10,0.2631536064204673,Debit Card,2024-02-13,2024,2,13
U3424,P1819,4,295.8,0,0.590532255107653,Debit Card,2024-08-21,2024,8,21
U329,P3259,1,57.71,15,0.08791477400036665,UBL Omni,2024-04-22,2024,4,22
U894,P1505,2,481.77,10,0.8712036339192961,UBL Omni,2024-09-03,2024,9,3
U2510,P3394,2,254.19,10,0.45399547797038275,UBL Omni,2024-07-29,2024,7,29
U2036,P872,6,62.48,20,0.0898091377589473,JazzCash,2024-06-02,2024,6,2
U670,P2298,4,357.28,10,0.6429837247672785,Cash on Delivery,2024-01-22,2024,1,22
U2917,P3579,4,122.79,25,0.1755851139673681,Debit Card,2024-01-09,2024,1,9
U525,P1320,4,106.34,20,0.1612857230155012,JazzCash,2024-04-11,2024,4,11
U611,P1027,6,447.35,0,0.8992320697451777,Easypaisa,2024-05-13,2024,5,13
U1961,P1667,3,443.94,5,0.8470657731244782,Cash on Delivery,2024-05-11,2024,5,11
U2434,P1926,3,285.03,25,0.4234412237997271,Debit Card,2024-07-29,2024,7,29
U1134,P2110,2,473.91,30,0.663740248100544,UBL Omni,2024-10-13,2024,10,13
U609,P682,3,112.0,0,0.21614079400321842,JazzCash,2024-06-12,2024,6,12
U1872,P645,3,443.05,30,0.6197217525920193,Debit Card,2024-01-27,2024,1,27
U1019,P2519,6,57.82,10,0.09400525533171736,Easypaisa,2024-01-28,2024,1,28
U3058,P2749,3,311.29,10,0.5586743527590493,Debit Card,2024-10-12,2024,10,12
U1130,P3559,4,375.73,25,0.562014951215041,JazzCash,2024-04-02,2024,4,2
U3463,P190,5,233.88,10,0.4167600268877437,UBL Omni,2024-04-28,2024,4,28
U285,P2192,5,332.0,20,0.5290163567107328,Easypaisa,2024-02-03,2024,2,3
U1225,P2906,1,164.11,5,0.3055629112093374,Easypaisa,2024-09-11,2024,9,11
U142,P3022,3,30.54,25,0.034668893732303994,Debit Card,2024-05-04,2024,5,4
U3393,P2931,2,460.68,10,0.8325423176420265,UBL Omni,2024-02-07,2024,2,7
U1442,P2464,6,270.73,20,0.4291650540810299,Easypaisa,2024-08-06,2024,8,6
U76,P3201,3,429.43,50,0.4253763265638686,UBL Omni,2024-08-04,2024,8,4
U257,P2200,3,261.33,30,0.36062167722485894,UBL Omni,2024-04-23,2024,4,23
U3118,P2289,5,388.38,5,0.7395555374493309,Cash on Delivery,2024-02-13,2024,2,13
U600,P1328,3,397.3,50,0.3926425355957061,JazzCash,2024-10-31,2024,10,31
U102,P245,3,436.95,10,0.7890330597030127,UBL Omni,2024-10-18,2024,10,18
U1066,P3444,0,442.41,15,0.7539975149206609,Debit Card,2024-03-19,2024,3,19
U3529,P3580,4,339.21,10,0.6098629132462878,UBL Omni,2024-07-14,2024,7,14
U2295,P2953,6,389.7,10,0.7024219338805942,Cash on Delivery,2024-04-01,2024,4,1
U2166,P3518,5,358.33,5,0.681400607011183,Easypaisa,2024-01-27,2024,1,27
U1039,P2884,1,253.05,20,0.4003625771494918,Easypaisa,2024-05-19,2024,5,19
U3446,P1306,6,173.19,25,0.2525818344774204,JazzCash,2024-04-01,2024,4,1
U3180,P2108,4,275.42,10,0.4929215977837981,Cash on Delivery,2024-02-28,2024,2,28
